village_code,province_code,province_name,city_code,city_name,district_code,district_name,village_name,postal_code
32.09.15.1007,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.15,SUMBER,PASALAKAN,45616
32.09.15.1008,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.15,SUMBER,WATUBELAH,45615
32.09.15.1009,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.15,SUMBER,PEJAMBON,45615
32.09.15.1010,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.15,SUMBER,GEGUNUNG,45613
32.09.15.1011,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.15,SUMBER,KEMANTREN,45614
32.09.15.1012,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.15,SUMBER,SENDANG,45614
32.09.15.1013,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.15,SUMBER,TUKMUDAL,45617
32.09.15.1014,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.15,SUMBER,KENANGA,45617
32.09.15.2001,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.15,SUMBER,MATANGAJI,45619
32.09.15.2002,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.15,SUMBER,SIDAWANGI,45618
32.09.16.2001,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.16,DUKUPUNTANG,BOBOS,45652
32.09.16.2002,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.16,DUKUPUNTANG,CIKALAHANG,45652
32.09.16.2003,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.16,DUKUPUNTANG,MANDALA,45652
32.09.16.2004,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.16,DUKUPUNTANG,DUKUPUNTANG,45652
32.09.16.2005,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.16,DUKUPUNTANG,BALAD,45652
32.09.16.2006,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.16,DUKUPUNTANG,CANGKOAK,45652
32.09.16.2007,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.16,DUKUPUNTANG,CISAAT,45652
32.09.16.2008,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.16,DUKUPUNTANG,SINDANGMEKAR,45652
32.09.16.2009,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.16,DUKUPUNTANG,SINDANGJAWA,45652
32.09.16.2010,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.16,DUKUPUNTANG,KEPUNDUAN,45652
32.09.16.2011,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.16,DUKUPUNTANG,GIRINATA,45652
32.09.16.2012,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.16,DUKUPUNTANG,CIPANAS,45652
32.09.16.2013,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.16,DUKUPUNTANG,KEDONGDONG KIDUL,45652
32.09.17.2002,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.17,PALIMANAN,CILUKRAK,45661
32.09.17.2003,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.17,PALIMANAN,KEPUH,45661
32.09.17.2004,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.17,PALIMANAN,BALERANTE,45661
32.09.17.2005,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.17,PALIMANAN,PANONGAN,45661
32.09.17.2006,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.17,PALIMANAN,BEBERAN,45661
32.09.17.2007,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.17,PALIMANAN,SEMPLO,45661
32.09.17.2008,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.17,PALIMANAN,PALIMANAN TIMUR,45661
32.09.17.2011,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.17,PALIMANAN,PEGAGAN,45661
32.09.17.2012,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.17,PALIMANAN,LUNGBENDA,45661
32.09.17.2013,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.17,PALIMANAN,CIAWI,45661
32.09.17.2014,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.17,PALIMANAN,TEGALKARANG,45661
32.09.17.2015,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.17,PALIMANAN,CENGKUANG,45661
32.09.18.2001,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.18,PLUMBON,CEMPAKA,45655
32.09.18.2002,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.18,PLUMBON,PAMIJAHAN,45655
32.09.18.2003,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.18,PLUMBON,LURAH,45655
32.09.18.2004,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.18,PLUMBON,MARIKANGEN,45655
32.09.18.2005,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.18,PLUMBON,BODE LOR,45655
32.09.18.2006,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.18,PLUMBON,BODESARI,45655
32.09.18.2007,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.18,PLUMBON,GOMBANG,45655
32.09.18.2008,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.18,PLUMBON,KARANGMULYA,45655
32.09.18.2009,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.18,PLUMBON,KARANGASEM,45655
32.09.18.2010,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.18,PLUMBON,PLUMBON,45655
32.09.18.2011,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.18,PLUMBON,PURBAWINANGUN,45655
32.09.18.2012,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.18,PLUMBON,KEBAREPAN,45655
32.09.18.2013,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.18,PLUMBON,PASANGGRAHAN,45655
32.09.18.2014,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.18,PLUMBON,KEDUNGSANA,45655
32.09.18.2015,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.18,PLUMBON,DANAMULYA,45655
32.09.19.2001,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.19,WERU,KARANGSARI,45644
32.09.19.2002,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.19,WERU,KERTASARI,45644
32.09.19.2003,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.19,WERU,MEGUGEDE,45644
32.09.19.2004,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.19,WERU,MEGUCILIK,45644
32.09.19.2005,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.19,WERU,SETU WETAN,45644
32.09.19.2006,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.19,WERU,SETU KULON,45644
32.09.19.2007,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.19,WERU,WERU KIDUL,45644
32.09.19.2008,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.19,WERU,WERU LOR,45644
32.09.19.2009,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.19,WERU,TEGALWANGI,45644
32.09.20.2004,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.20,KEDAWUNG,KEDUNGDAWA,45653
32.09.20.2005,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.20,KEDAWUNG,KALIKOA,45653
32.09.20.2006,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.20,KEDAWUNG,TUK,45653
32.09.20.2007,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.20,KEDAWUNG,KEDUNGJAYA,45653
32.09.20.2008,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.20,KEDAWUNG,KEDAWUNG,45653
32.09.20.2009,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.20,KEDAWUNG,KERTAWINANGUN,45653
32.09.20.2010,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.20,KEDAWUNG,SUTAWINANGUN,45653
32.09.20.2011,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.20,KEDAWUNG,PILANGSARI,45653
32.09.21.2001,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.21,GUNUNG JATI,ADIDHARMA,45643
32.09.21.2002,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.21,GUNUNG JATI,PASINDANGAN,45643
32.09.21.2003,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.21,GUNUNG JATI,JADIMULYA,45643
32.09.21.2004,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.21,GUNUNG JATI,KLAYAN,45643
32.09.21.2005,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.21,GUNUNG JATI,JATIMERTA,45643
32.09.21.2006,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.21,GUNUNG JATI,ASTANA,45643
32.09.21.2007,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.21,GUNUNG JATI,KALISAPU,45643
32.09.21.2008,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.21,GUNUNG JATI,WANAKAYA,45643
32.09.21.2009,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.21,GUNUNG JATI,GROGOL,45643
32.09.21.2010,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.21,GUNUNG JATI,BABADAN,45643
32.09.21.2011,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.21,GUNUNG JATI,BUYUT,45643
32.09.21.2012,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.21,GUNUNG JATI,MAYUNG,45643
32.09.21.2015,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.21,GUNUNG JATI,MERTASINGA,45643
32.09.21.2016,32,JAWA BARAT,32.09,KABUPATEN CIREBON,32.09.21,GUNUNG JATI,SAMBENG,45659
32.09.21.2017,32,JAWA BARAT,32.09,KABUPATEN CIREBON,32.09.21,GUNUNG JATI,SIRNABAYA,45659
32.09.22.2010,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.22,KAPETAKAN,KERTASURA,45658
32.09.22.2011,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.22,KAPETAKAN,PEGAGAN KIDUL,45658
32.09.22.2012,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.22,KAPETAKAN,PEGAAN LOR,45658
32.09.22.2013,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.22,KAPETAKAN,DUKUH,45658
32.09.22.2014,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.22,KAPETAKAN,KARANGKENDAL,45658
32.09.22.2015,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.22,KAPETAKAN,GROGOL,45658
32.09.22.2016,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.22,KAPETAKAN,KAPETAKAN,45658
32.09.22.2017,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.22,KAPETAKAN,BUNGKO,45658
32.09.22.2018,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.22,KAPETAKAN,BUNGKO LOR,45658
32.09.23.2001,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.23,KLANGENAN,SERANG,45656
32.09.23.2002,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.23,KLANGENAN,KLANGENAN,45656
32.09.23.2003,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.23,KLANGENAN,DANAWINANGUN,45656
32.09.23.2007,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.23,KLANGENAN,PAKANTINGAN,45656
32.09.23.2008,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.23,KLANGENAN,JEMARAS KIDUL,45656
32.09.23.2009,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.23,KLANGENAN,JEMARAS LOR,45656
32.09.23.2010,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.23,KLANGENAN,SLANGIT,45656
32.09.23.2011,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.23,KLANGENAN,KREYO,45656
32.09.23.2012,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.23,KLANGENAN,BANGODUA,45656
32.09.24.2001,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.24,ARJAWINANGUN,SENDE,45662
32.09.24.2002,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.24,ARJAWINANGUN,JUNGJANG WETAN,45662
32.09.24.2003,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.24,ARJAWINANGUN,JUNGJANG,45662
32.09.24.2004,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.24,ARJAWINANGUN,ARJAWINANGUN,45662
32.09.24.2005,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.24,ARJAWINANGUN,TEGALGUBUG,45662
32.09.24.2006,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.24,ARJAWINANGUN,TEGAL GUBUG LOR,45662
32.09.24.2007,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.24,ARJAWINANGUN,RAWAGATEL,45662
32.09.24.2008,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.24,ARJAWINANGUN,KARANGSAMBUNG,45662
32.09.24.2009,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.24,ARJAWINANGUN,BULAK,45662
32.09.24.2010,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.24,ARJAWINANGUN,GEYONGAN,45662
32.09.24.2011,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.24,ARJAWINANGUN,KEBONTURI,45662
32.09.25.2001,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.25,PANGURAGAN,KALIANYAR,45663
32.09.25.2002,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.25,PANGURAGAN,PANGURANGAN KULON,45663
32.09.25.2003,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.25,PANGURAGAN,PANGURANGAN WETAN,45663
32.09.25.2004,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.25,PANGURAGAN,PANGURANGAN LOR,45663
32.09.25.2005,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.25,PANGURAGAN,PANGURANGAN,45663
32.09.25.2006,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.25,PANGURAGAN,GUJEG,45663
32.09.25.2007,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.25,PANGURAGAN,LEMAHTAMBA,45663
32.09.25.2008,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.25,PANGURAGAN,KARANGANYAR,45663
32.09.25.2009,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.25,PANGURAGAN,KROYA,45663
32.09.26.2004,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.26,CIWARINGIN,BUDUR,45667
32.09.26.2005,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.26,CIWARINGIN,BABAKAN,45667
32.09.26.2006,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.26,CIWARINGIN,CIWARINGIN,45667
32.09.26.2007,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.26,CIWARINGIN,GINTUNGRANJENG,45667
