village_code,province_code,province_name,city_code,city_name,district_code,district_name,village_name,postal_code,postal_code_candidate,candidate_status,candidate_sources,postal_code_diskominfo,postal_code_open_data_jabar,postal_code_kodepos_dev,postal_candidates,verification_status,confidence,review_required,selected_reason,administrative_resolution_applied,former_village_code,source_village_codes,source_ids,source_rows,snapshot,unresolved_pattern,district_cluster_id,district_cluster_size,triplet_cluster_id,triplet_cluster_size,review_priority
32.16.10.2001,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.10,KARANG BAHAGIA,SUKARAYA,,,,,17536,17530,17535,17530;17535;17536,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.10.2001;open_data_jabar:32.16.10.2001;kodepos_dev:32.16.10.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5090;open_data_jabar:23001;kodepos_dev:5090,2026-08-11,all_three_different,DIST-E309C8A0434A,3,TRIP-D9CB139ECFD5,1,high
32.02.37.2007,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.37,PABUARAN,LEMBUR SAWAH,,,,,43345,43373,43173,43173;43345;43373,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.37.2007;open_data_jabar:32.02.37.2007;kodepos_dev:32.02.37.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:748;open_data_jabar:18177;kodepos_dev:748,2026-08-11,all_three_different,DIST-0F1BA7A95801,2,TRIP-1D6C308E288F,1,high
32.02.37.2001,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.37,PABUARAN,PABUARAN,,,,,43373,42163,43173,42163;43173;43373,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.37.2001;open_data_jabar:32.02.37.2001;kodepos_dev:32.02.37.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:742;open_data_jabar:18171;kodepos_dev:742,2026-08-11,all_three_different,DIST-0F1BA7A95801,2,TRIP-850A4171E8E8,1,high
32.09.21.2016,32,JAWA BARAT,32.09,KABUPATEN CIREBON,32.09.21,GUNUNG JATI,SAMBENG,,,,,45659,45151,45150,45150;45151;45659,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,yes,32.09.39.2001,diskominfo:32.09.39.2001;open_data_jabar:32.09.39.2001;kodepos_dev:32.09.21.2016,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3302;open_data_jabar:21015;kodepos_dev:3137,2026-08-11,all_three_different,DIST-8D8E0B550D4D,2,TRIP-175636FE555C,2,high
32.09.21.2017,32,JAWA BARAT,32.09,KABUPATEN CIREBON,32.09.21,GUNUNG JATI,SIRNABAYA,,,,,45659,45151,45150,45150;45151;45659,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,yes,32.09.39.2002,diskominfo:32.09.39.2002;open_data_jabar:32.09.39.2002;kodepos_dev:32.09.21.2017,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3303;open_data_jabar:21016;kodepos_dev:3138,2026-08-11,all_three_different,DIST-8D8E0B550D4D,2,TRIP-175636FE555C,2,high
32.01.07.2009,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.07,CILEUNGSI,SITUSARI,,,,,16824,,16820,16820;16824,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.07.2009;open_data_jabar:32.01.07.2009;kodepos_dev:32.01.07.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:83;open_data_jabar:17438;kodepos_dev:83,2026-08-11,open_data_jabar_missing_api_diskominfo_different,DIST-1F3A4D5FFE15,1,TRIP-8B293ABE60B5,1,highest
32.01.10.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.10,PARUNG,PAMEGARSARI,,,,,16331,16339,16330,16330;16331;16339,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.10.2006;open_data_jabar:32.01.10.2006;kodepos_dev:32.01.10.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:112;open_data_jabar:17471;kodepos_dev:112,2026-08-11,all_three_different,DIST-1B2F5A3783EE,1,TRIP-7615305D5A03,1,high
32.01.19.2013,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.19,JASINGA,JUGALA JAYA,,,,,16675,16674,16670,16670;16674;16675,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.19.2013;open_data_jabar:32.01.19.2013;kodepos_dev:32.01.19.2013,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:224;open_data_jabar:17595;kodepos_dev:224,2026-08-11,all_three_different,DIST-49D5EC9C9B5A,1,TRIP-77B6CCAC1EF6,1,high
32.01.21.2011,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.21,NANGGUNG,BATU TULIS,,,,,16134,16657,16650,16134;16650;16657,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.21.2011;open_data_jabar:32.01.21.2011;kodepos_dev:32.01.21.2011,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:249;open_data_jabar:17622;kodepos_dev:249,2026-08-11,all_three_different,DIST-A4A183225E11,1,TRIP-C483B144A733,1,high
32.01.24.2012,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.24,CIAWI,CIAWI,,,,,16721,46156,16720,16720;16721;46156,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.24.2012;open_data_jabar:32.01.24.2012;kodepos_dev:32.01.24.2012,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:285;open_data_jabar:17662;kodepos_dev:285,2026-08-11,all_three_different,DIST-9C6055F53DED,1,TRIP-77282B7F3747,1,high
32.01.25.1010,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.25,CISARUA,CISARUA,,,,,16759,45355,16750,16750;16759;45355,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.25.1010;open_data_jabar:32.01.25.1010;kodepos_dev:32.01.25.1010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:296;open_data_jabar:17664;kodepos_dev:287,2026-08-11,all_three_different,DIST-086DE8A0591D,1,TRIP-3EC82F866CBC,1,high
32.01.27.2004,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.27,CARINGIN,CARINGIN,,,,,16732,44166,16730,16730;16732;44166,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.27.2004;open_data_jabar:32.01.27.2004;kodepos_dev:32.01.27.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:312;open_data_jabar:17693;kodepos_dev:312,2026-08-11,all_three_different,DIST-031F8BB73019,1,TRIP-839A714A52EB,1,high
32.01.32.2002,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.32,KLAPANUNGGAL,BOJONG,,,,,16877,16878,16710,16710;16877;16878,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.32.2002;open_data_jabar:32.01.32.2002;kodepos_dev:32.01.32.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:360;open_data_jabar:17745;kodepos_dev:360,2026-08-11,all_three_different,DIST-2987E524303E,1,TRIP-EBF0C4F953F0,1,high
32.02.17.2004,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.17,CIDAHU,CIDAHU,,,,,43372,45595,43358,43358;43372;45595,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.17.2004;open_data_jabar:32.02.17.2004;kodepos_dev:32.02.17.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:588;open_data_jabar:17999;kodepos_dev:588,2026-08-11,all_three_different,DIST-2D22A8E76FAF,1,TRIP-EC67B5101FA4,1,high
32.02.20.2005,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.20,WALURAN,MANGUNJAYA,,,,,43363,43375,43175,43175;43363;43375,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.20.2005;open_data_jabar:32.02.20.2005;kodepos_dev:32.02.20.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:610;open_data_jabar:18024;kodepos_dev:610,2026-08-11,all_three_different,DIST-3625E773620A,1,TRIP-D81CF42E73D7,1,high
32.02.22.2008,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.22,CIEMAS,SIDAMULYA,,,,,43347,43377,43177,43177;43347;43377,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.22.2008;open_data_jabar:32.02.22.2008;kodepos_dev:32.02.22.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:630;open_data_jabar:18046;kodepos_dev:630,2026-08-11,all_three_different,DIST-1ED8DAABC796,1,TRIP-2DF9BC7B867B,1,high
32.02.23.2007,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.23,KALIBUNDER,MEKARWANGI,,,,,43261,43385,43185,43185;43261;43385,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.23.2007;open_data_jabar:32.02.23.2007;kodepos_dev:32.02.23.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:638;open_data_jabar:18055;kodepos_dev:638,2026-08-11,all_three_different,DIST-A57BED56330B,1,TRIP-07A6BDAA5CBF,1,high
32.02.31.2009,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.31,CARINGIN,PASIR DATAR INDAH,,,,,43397,43344,43154,43154;43344;43397,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.31.2009;open_data_jabar:32.02.31.2009;kodepos_dev:32.02.31.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:710;open_data_jabar:18135;kodepos_dev:710,2026-08-11,all_three_different,DIST-2409AFAFA960,1,TRIP-37CA1EBB71AF,1,high
32.02.33.2004,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.33,SUKARAJA,SUKARAJA,,,,,43392,38877,43192,38877;43192;43392,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.33.2004;open_data_jabar:32.02.33.2004;kodepos_dev:32.02.33.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:720;open_data_jabar:18146;kodepos_dev:720,2026-08-11,all_three_different,DIST-29E0DAFFC9B2,1,TRIP-239141F1205E,1,high
32.02.42.2006,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.42,CURUGKEMBAR,NAGRAKJAYA,,,,,43382,,43182,43182;43382,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.42.2006;open_data_jabar:32.02.42.2006;kodepos_dev:32.02.42.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:790;open_data_jabar:18223;kodepos_dev:790,2026-08-11,open_data_jabar_missing_api_diskominfo_different,DIST-31AAEE977072,1,TRIP-6F9A4A321E90,1,highest
32.02.43.2001,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.43,CIDOLOG,CIDOLOG,,,,,43384,46352,43184,43184;43384;46352,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.43.2001;open_data_jabar:32.02.43.2001;kodepos_dev:32.02.43.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:792;open_data_jabar:18227;kodepos_dev:792,2026-08-11,all_three_different,DIST-457BA367A1F3,1,TRIP-253C9F47CFC0,1,high
32.02.46.2001,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.46,CIMANGGU,CIMANGGU,,,,,43347,42284,43178,42284;43178;43347,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.46.2001;open_data_jabar:32.02.46.2001;kodepos_dev:32.02.46.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:811;open_data_jabar:18247;kodepos_dev:811,2026-08-11,all_three_different,DIST-BD5DC73D23BE,1,TRIP-70D8AEEE676E,1,high
32.02.47.2003,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.47,CIAMBAR,WANGUNJAYA,,,,,43391,43352,43356,43352;43356;43391,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.47.2003;open_data_jabar:32.02.47.2003;kodepos_dev:32.02.47.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:819;open_data_jabar:18256;kodepos_dev:819,2026-08-11,all_three_different,DIST-EF9F4D184FC1,1,TRIP-3845608B395C,1,high
32.03.25.2003,32,JAWA BARAT,32.03,KAB. CIANJUR,32.03.25,CAMPAKAMULYA,SUKASIRNA,,,,,43278,43277,43269,43269;43277;43278,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.03.25.2003;open_data_jabar:32.03.25.2003;kodepos_dev:32.03.25.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1116;open_data_jabar:18586;kodepos_dev:1116,2026-08-11,all_three_different,DIST-592242AA3C66,1,TRIP-BD24B4171F77,1,high
32.03.28.2001,32,JAWA BARAT,32.03,KAB. CIANJUR,32.03.28,CIPANAS,CIPANAS,,,,,43255,42372,43253,42372;43253;43255,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.03.28.2001;open_data_jabar:32.03.28.2001;kodepos_dev:32.03.28.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1137;open_data_jabar:18609;kodepos_dev:1137,2026-08-11,all_three_different,DIST-F2254CC30AB5,1,TRIP-3DFD83D20484,1,high
32.03.31.2004,32,JAWA BARAT,32.03,KAB. CIANJUR,32.03.31,HAURWANGI,MEKARWANGI/SUKATANI,,,,,43286,,43280,43280;43286,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.03.31.2004;open_data_jabar:32.03.31.2004;kodepos_dev:32.03.31.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1169;open_data_jabar:18644;kodepos_dev:1169,2026-08-11,open_data_jabar_missing_api_diskominfo_different,DIST-2905CE6E72AA,1,TRIP-D94A6E04FE5A,1,highest
32.04.13.2003,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.13,BANJARAN,BANJARAN KULON,,,,,21156,45468,40377,21156;40377;45468,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.04.13.2003;open_data_jabar:32.04.13.2003;kodepos_dev:32.04.13.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1236;open_data_jabar:18719;kodepos_dev:1236,2026-08-11,all_three_different,DIST-059DE04F4CDC,1,TRIP-BD269CAC105B,1,high
32.06.21.2001,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.21,KARANG JAYA,SIRNAJAYA,,,,,46483,46499,46199,46199;46483;46499,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.21.2001;open_data_jabar:32.06.21.2001;kodepos_dev:32.06.21.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2096;open_data_jabar:19675;kodepos_dev:2096,2026-08-11,all_three_different,DIST-7916A8F1F75C,1,TRIP-42C7C982FCC1,1,high
32.06.23.2005,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.23,GUNUNG TANJUNG,TANJUNGSARI,,,,,46496,46492,46418,46418;46492;46496,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.23.2005;open_data_jabar:32.06.23.2005;kodepos_dev:32.06.23.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2116;open_data_jabar:19697;kodepos_dev:2116,2026-08-11,all_three_different,DIST-AE51F1E71F87,1,TRIP-3206895C5F19,1,high
32.08.09.2015,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.09,KUNINGAN,KASTURI,,,,,45521,,45553,45521;45553,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.08.09.2015;open_data_jabar:32.08.09.2015;kodepos_dev:32.08.09.2015,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2631;open_data_jabar:20269;kodepos_dev:2631,2026-08-11,open_data_jabar_missing_api_diskominfo_different,DIST-1E75E40AA7AB,1,TRIP-8BE2F9BE9234,1,highest
32.14.02.2001,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.02,CAMPAKA,CAMPAKA,,,,,41181,43263,41180,41180;41181;43263,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.14.02.2001;open_data_jabar:32.14.02.2001;kodepos_dev:32.14.02.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4521;open_data_jabar:22370;kodepos_dev:4521,2026-08-11,all_three_different,DIST-FD8A702CF9FF,1,TRIP-1842A309DEEB,1,high
32.14.13.2003,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.13,BUNGURSARI,BUNGURSARI,,,,,41182,46151,41181,41181;41182;46151,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.14.13.2003;open_data_jabar:32.14.13.2003;kodepos_dev:32.14.13.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4659;open_data_jabar:22523;kodepos_dev:4659,2026-08-11,all_three_different,DIST-2CC3C23D9294,1,TRIP-5DBC6D5F5512,1,high
32.14.15.2004,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.15,SUKASARI,SUKASARI,,,,,41167,45366,41116,41116;41167;45366,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.14.15.2004;open_data_jabar:32.14.15.2004;kodepos_dev:32.14.15.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4680;open_data_jabar:22546;kodepos_dev:4680,2026-08-11,all_three_different,DIST-514208849DC5,1,TRIP-89596BD87D49,1,high
32.16.09.2009,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.09,CIKARANG UTARA,HAJARMEKAR,,,,,17835,,17534,17534;17835,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.09.2009;open_data_jabar:32.16.09.2009;kodepos_dev:32.16.09.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5087;open_data_jabar:22998;kodepos_dev:5087,2026-08-11,open_data_jabar_missing_api_diskominfo_different,DIST-986FF375E59B,1,TRIP-7CCE27112FF7,1,highest
32.16.14.2006,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.14,SUKAKARYA,SUKAKARSA,,,,,17641,17646,17630,17630;17641;17646,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.14.2006;open_data_jabar:32.16.14.2006;kodepos_dev:32.16.14.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5131;open_data_jabar:23047;kodepos_dev:5131,2026-08-11,all_three_different,DIST-AE22F13E615F,1,TRIP-E7FE4FA8A543,1,high
32.17.05.2001,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.05,CIPEUNDEUY,CIPEUNDEUY,,,,,40758,41272,40558,40558;40758;41272,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.17.05.2001;open_data_jabar:32.17.05.2001;kodepos_dev:32.17.05.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5243;open_data_jabar:23172;kodepos_dev:5243,2026-08-11,all_three_different,DIST-279A24D6F9FB,1,TRIP-900D4D27F599,1,high
32.17.16.2005,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.16,SAGULING,CIPANGERAN,,,,,40764,40561,40560,40560;40561;40764,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.17.16.2005;open_data_jabar:32.17.16.2005;kodepos_dev:32.17.16.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5362;open_data_jabar:23304;kodepos_dev:5362,2026-08-11,all_three_different,DIST-6F6056B44F7B,1,TRIP-2BDCF7633A75,1,high
32.72.05.1001,32,JAWA BARAT,32.72,KOTA SUKABUMI,32.72.05,BAROS,BAROS,,,,,43167,42173,43161,42173;43161;43167,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.72.05.1001;open_data_jabar:32.72.05.1001;kodepos_dev:32.72.05.1001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5545;open_data_jabar:23508;kodepos_dev:5545,2026-08-11,all_three_different,DIST-4CA5D097D607,1,TRIP-F262DC13C039,1,high
