record_id,province_code,province_name,province_aliases,city_code,city_name,city_aliases,district_code,district_name,district_aliases,village_code,village_name,village_aliases,former_village_code,bps_province_codes,bps_city_codes,bps_district_codes,bps_village_codes,postal_code,postal_code_candidate,postal_verification_status,postal_confidence,operational_status,review_required,postal_candidates,postal_code_diskominfo,postal_code_open_data_jabar,postal_code_kodepos_dev,postal_code_pos_indonesia_observed,pos_indonesia_match,pos_indonesia_checked_at,pos_indonesia_evidence_url,pos_indonesia_note,administrative_resolution_applied,source_ids,source_village_codes,source_rows,snapshot,use_policy
ID-3201042006,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.04,SUKARAJA,,32.01.04.2006,SUKATANI,,,32,3201,3201130,3201130004,16719,,verified_adjudicated,high,usable_verified,no,16710;16711;16719,16719,16710,16711,16719,diskominfo,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.04.2006;open_data_jabar:32.01.04.2006;kodepos_dev:32.01.04.2006,diskominfo:44;open_data_jabar:17395;kodepos_dev:44,2026-08-11,Use for exact postal validation.
ID-3201042007,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.04,SUKARAJA,,32.01.04.2007,SUKARAJA,,,32,3201,3201130,3201130005,16711,,verified_adjudicated,high,usable_verified,no,16711;16719;38877,16719,38877,16711,16711,kodepos_dev,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.04.2007;open_data_jabar:32.01.04.2007;kodepos_dev:32.01.04.2007,diskominfo:45;open_data_jabar:17396;kodepos_dev:45,2026-08-11,Use for exact postal validation.
ID-3201042008,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.04,SUKARAJA,,32.01.04.2008,CIKEAS,,,32,3201,3201130,3201130006,16714,,verified_adjudicated,high,usable_verified,no,16710;16711;16714,16714,16710,16711,16714,diskominfo,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.04.2008;open_data_jabar:32.01.04.2008;kodepos_dev:32.01.04.2008,diskominfo:46;open_data_jabar:17397;kodepos_dev:46,2026-08-11,Use for exact postal validation.
ID-3201042009,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.04,SUKARAJA,,32.01.04.2009,PASIR JAMBU,,,32,3201,3201130,3201130011,16717,,verified_adjudicated,high,usable_verified,no,16710;16711;16717,16717,16710,16711,16717,diskominfo,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.04.2009;open_data_jabar:32.01.04.2009;kodepos_dev:32.01.04.2009,diskominfo:47;open_data_jabar:17398;kodepos_dev:47,2026-08-11,Use for exact postal validation.
ID-3201042010,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.04,SUKARAJA,,32.01.04.2010,CIMANDALA,,,32,3201,3201130,3201130010,16716,,verified_adjudicated,high,usable_verified,no,16710;16711;16716,16716,16710,16711,16716,diskominfo,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.04.2010;open_data_jabar:32.01.04.2010;kodepos_dev:32.01.04.2010,diskominfo:48;open_data_jabar:17399;kodepos_dev:48,2026-08-11,Use for exact postal validation.
ID-3201042011,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.04,SUKARAJA,,32.01.04.2011,CIJUJUNG,,,32,3201,3201130,3201130009,16716,,verified_adjudicated,high,usable_verified,no,16710;16711;16716,16716,16710,16711,16716,diskominfo,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.04.2011;open_data_jabar:32.01.04.2011;kodepos_dev:32.01.04.2011,diskominfo:49;open_data_jabar:17400;kodepos_dev:49,2026-08-11,Use for exact postal validation.
ID-3201042012,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.04,SUKARAJA,,32.01.04.2012,CADASNGAMPAR,CADAS NGAMPAR,,32,3201,3201130,3201130007,16714,,verified_adjudicated,high,usable_verified,no,16710;16711;16714,16714,16710,16711,16714,diskominfo,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.04.2012;open_data_jabar:32.01.04.2012;kodepos_dev:32.01.04.2012,diskominfo:50;open_data_jabar:17401;kodepos_dev:50,2026-08-11,Use for exact postal validation.
ID-3201042013,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.04,SUKARAJA,,32.01.04.2013,PASIRLAJA,,,32,3201,3201130,3201130008,16715,,verified_adjudicated,high,usable_verified,no,16710;16711;16715,16715,16710,16711,16715,diskominfo,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.04.2013;open_data_jabar:32.01.04.2013;kodepos_dev:32.01.04.2013,diskominfo:51;open_data_jabar:17402;kodepos_dev:51,2026-08-11,Use for exact postal validation.
ID-3201052001,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.05,BABAKAN MADANG,,32.01.05.2001,CIJAYANTI,,,32,3201,3201140,3201140001,16864,16810,verified_adjudicated,high,usable_verified,no,16810;16864,16864,16810,16810,16864,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.05.2001;open_data_jabar:32.01.05.2001;kodepos_dev:32.01.05.2001,diskominfo:52;open_data_jabar:17404;kodepos_dev:52,2026-08-11,Use for exact postal validation.
ID-3201052002,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.05,BABAKAN MADANG,,32.01.05.2002,SUMURBATU,SUMUR BATU,,32,3201,3201140,3201140004,16866,16810,verified_adjudicated,high,usable_verified,no,16810;16866,16866,16810,16810,16866,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.05.2002;open_data_jabar:32.01.05.2002;kodepos_dev:32.01.05.2002,diskominfo:53;open_data_jabar:17405;kodepos_dev:53,2026-08-11,Use for exact postal validation.
ID-3201052003,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.05,BABAKAN MADANG,,32.01.05.2003,SENTUL,,,32,3201,3201140,3201140009,16863,16810,verified_adjudicated,high,usable_verified,no,16810;16863,16863,16810,16810,16863,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.05.2003;open_data_jabar:32.01.05.2003;kodepos_dev:32.01.05.2003,diskominfo:54;open_data_jabar:17406;kodepos_dev:54,2026-08-11,Use for exact postal validation.
ID-3201052004,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.05,BABAKAN MADANG,,32.01.05.2004,KARANGTENGAH,KARANG TENGAH,,32,3201,3201140,3201140003,16867,16810,verified_adjudicated,high,usable_verified,no,16810;16867,16867,16810,16810,16867,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.05.2004;open_data_jabar:32.01.05.2004;kodepos_dev:32.01.05.2004,diskominfo:55;open_data_jabar:17407;kodepos_dev:55,2026-08-11,Use for exact postal validation.
ID-3201052005,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.05,BABAKAN MADANG,,32.01.05.2005,CIPAMBUAN,,,32,3201,3201140,3201140007,16869,16810,verified_adjudicated,high,usable_verified,no,16810;16869,16869,16810,16810,16869,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.05.2005;open_data_jabar:32.01.05.2005;kodepos_dev:32.01.05.2005,diskominfo:56;open_data_jabar:17408;kodepos_dev:56,2026-08-11,Use for exact postal validation.
ID-3201052006,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.05,BABAKAN MADANG,,32.01.05.2006,KADUMANGGU,KADUMANGU,,32,3201,3201140,3201140008,16868,16810,verified_adjudicated,high,usable_verified,no,16810;16868,16868,16810,16810,16868,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.05.2006;open_data_jabar:32.01.05.2006;kodepos_dev:32.01.05.2006,diskominfo:57;open_data_jabar:17409;kodepos_dev:57,2026-08-11,Use for exact postal validation.
ID-3201052007,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.05,BABAKAN MADANG,,32.01.05.2007,CITARINGGUL,,,32,3201,3201140,3201140006,16862,16810,verified_adjudicated,high,usable_verified,no,16810;16862,16862,16810,16810,16862,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.05.2007;open_data_jabar:32.01.05.2007;kodepos_dev:32.01.05.2007,diskominfo:58;open_data_jabar:17410;kodepos_dev:58,2026-08-11,Use for exact postal validation.
ID-3201052008,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.05,BABAKAN MADANG,,32.01.05.2008,BABAKAN MADANG,,,32,3201,3201140,3201140005,16861,16810,verified_adjudicated,high,usable_verified,no,16810;16861,16861,16810,16810,16861,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.05.2008;open_data_jabar:32.01.05.2008;kodepos_dev:32.01.05.2008,diskominfo:59;open_data_jabar:17411;kodepos_dev:59,2026-08-11,Use for exact postal validation.
ID-3201052009,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.05,BABAKAN MADANG,,32.01.05.2009,BOJONG KONENG,,,32,3201,3201140,3201140002,16865,16810,verified_adjudicated,high,usable_verified,no,16810;16865,16865,16810,16810,16865,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.05.2009;open_data_jabar:32.01.05.2009;kodepos_dev:32.01.05.2009,diskominfo:60;open_data_jabar:17412;kodepos_dev:60,2026-08-11,Use for exact postal validation.
ID-3201062001,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.06,JONGGOL,,32.01.06.2001,SUKAMAJU,,,32,3201,3201170,3201170011,16832,16830,verified_adjudicated,high,usable_verified,no,16830;16832,16832,16830,16830,16832,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.06.2001;open_data_jabar:32.01.06.2001;kodepos_dev:32.01.06.2001,diskominfo:61;open_data_jabar:17413;kodepos_dev:61,2026-08-11,Use for exact postal validation.
ID-3201062002,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.06,JONGGOL,,32.01.06.2002,SIRNAGALIH,,,32,3201,3201170,3201170009,16839,16830,verified_adjudicated,high,usable_verified,no,16830;16839,16839,16830,16830,16839,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.06.2002;open_data_jabar:32.01.06.2002;kodepos_dev:32.01.06.2002,diskominfo:62;open_data_jabar:17415;kodepos_dev:62,2026-08-11,Use for exact postal validation.
ID-3201062003,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.06,JONGGOL,,32.01.06.2003,SINGAJAYA,,,32,3201,3201170,3201170005,16834,16830,verified_adjudicated,high,usable_verified,no,16830;16834,16834,16830,16830,16834,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.06.2003;open_data_jabar:32.01.06.2003;kodepos_dev:32.01.06.2003,diskominfo:63;open_data_jabar:17416;kodepos_dev:63,2026-08-11,Use for exact postal validation.
ID-3201062004,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.06,JONGGOL,,32.01.06.2004,SUKASIRNA,,,32,3201,3201170,3201170006,16837,16830,verified_adjudicated,high,usable_verified,no,16830;16837,16837,16830,16830,16837,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.06.2004;open_data_jabar:32.01.06.2004;kodepos_dev:32.01.06.2004,diskominfo:64;open_data_jabar:17417;kodepos_dev:64,2026-08-11,Use for exact postal validation.
ID-3201062005,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.06,JONGGOL,,32.01.06.2005,SUKANEGARA,,,32,3201,3201170,3201170002,16836,16830,verified_adjudicated,high,usable_verified,no,16830;16836,16836,16830,16830,16836,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.06.2005;open_data_jabar:32.01.06.2005;kodepos_dev:32.01.06.2005,diskominfo:65;open_data_jabar:17418;kodepos_dev:65,2026-08-11,Use for exact postal validation.
ID-3201062006,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.06,JONGGOL,,32.01.06.2006,SUKAMANAH,,,32,3201,3201170,3201170012,16832,16830,verified_adjudicated,high,usable_verified,no,16830;16832,16832,16830,16830,16832,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.06.2006;open_data_jabar:32.01.06.2006;kodepos_dev:32.01.06.2006,diskominfo:66;open_data_jabar:17419;kodepos_dev:66,2026-08-11,Use for exact postal validation.
ID-3201062007,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.06,JONGGOL,,32.01.06.2007,WENINGGALIH,,,32,3201,3201170,3201170013,16839,16830,verified_adjudicated,high,usable_verified,no,16830;16839,16839,16830,16830,16839,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.06.2007;open_data_jabar:32.01.06.2007;kodepos_dev:32.01.06.2007,diskominfo:67;open_data_jabar:17420;kodepos_dev:67,2026-08-11,Use for exact postal validation.
ID-3201062008,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.06,JONGGOL,,32.01.06.2008,CIBODAS,,,32,3201,3201170,3201170003,16835,16830,verified_adjudicated,high,usable_verified,no,16830;16835,16835,16830,16830,16835,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.06.2008;open_data_jabar:32.01.06.2008;kodepos_dev:32.01.06.2008,diskominfo:68;open_data_jabar:17421;kodepos_dev:68,2026-08-11,Use for exact postal validation.
ID-3201062009,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.06,JONGGOL,,32.01.06.2009,JONGGOL,,,32,3201,3201170,3201170010,16831,16830,verified_adjudicated,high,usable_verified,no,16830;16839,16839,16830,16830,16831,new_value,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.06.2009;open_data_jabar:32.01.06.2009;kodepos_dev:32.01.06.2009,diskominfo:69;open_data_jabar:17422;kodepos_dev:69,2026-08-11,Use for exact postal validation.
ID-3201062010,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.06,JONGGOL,,32.01.06.2010,BENDUNGAN,,,32,3201,3201170,3201170008,16838,16830,verified_adjudicated,high,usable_verified,no,16830;16838,16838,16830,16830,16838,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.06.2010;open_data_jabar:32.01.06.2010;kodepos_dev:32.01.06.2010,diskominfo:70;open_data_jabar:17423;kodepos_dev:70,2026-08-11,Use for exact postal validation.
ID-3201062011,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.06,JONGGOL,,32.01.06.2011,SINGASARI,,,32,3201,3201170,3201170004,16833,16830,verified_adjudicated,high,usable_verified,no,16830;16833,16833,16830,16830,16833,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.06.2011;open_data_jabar:32.01.06.2011;kodepos_dev:32.01.06.2011,diskominfo:71;open_data_jabar:17424;kodepos_dev:71,2026-08-11,Use for exact postal validation.
ID-3201062012,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.06,JONGGOL,,32.01.06.2012,BALEKAMBANG,,,32,3201,3201170,3201170007,16837,16830,verified_adjudicated,high,usable_verified,no,16830;16837,16837,16830,16830,16837,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.06.2012;open_data_jabar:32.01.06.2012;kodepos_dev:32.01.06.2012,diskominfo:72;open_data_jabar:17426;kodepos_dev:72,2026-08-11,Use for exact postal validation.
ID-3201062013,32,JAWA BARAT,,32.01,KAB. BOGOR,KABUPATEN BOGOR,32.01.06,JONGGOL,,32.01.06.2013,SUKAJAYA,,,32,3201,3201170,3201170001,16836,16830,verified_adjudicated,high,usable_verified,no,16830;16836,16836,16830,16830,16836,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.01.06.2013;open_data_jabar:32.01.06.2013;kodepos_dev:32.01.06.2013,diskominfo:73;open_data_jabar:17427;kodepos_dev:73,2026-08-11,Use for exact postal validation.
