exception_id,village_code,village_name,district_name,city_name,exception_type,verification_status,postal_code_candidate,postal_candidates,pos_indonesia_observed,review_required,reason
POSTAL-3273301002,32.73.30.1002,KARANG PAMULANG,MANDALAJATI,KOTA BANDUNG,candidate_review_only,corroborated_candidate,40195,40193;40195,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3273301003,32.73.30.1003,PASIR IMPUN,MANDALAJATI,KOTA BANDUNG,candidate_review_only,corroborated_candidate,40195,40193;40195,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3273301004,32.73.30.1004,SINDANG JAYA,MANDALAJATI,KOTA BANDUNG,candidate_review_only,corroborated_candidate,40195,40193;40195,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3274011004,32.74.01.1004,KEBONBARU,KEJAKSAN,KOTA CIREBON,candidate_review_only,corroborated_candidate,45121,45121;45124,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3274031001,32.74.03.1001,KALIJAGA,HARJAMUKTI,KOTA CIREBON,candidate_review_only,corroborated_candidate,45144,45144;45145,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3274051005,32.74.05.1005,KARYAMULYA,KESAMBI,KOTA CIREBON,candidate_review_only,corroborated_candidate,45131,45131;45135,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3275011004,32.75.01.1004,ARENJAYA,BEKASI TIMUR,KOTA BEKASI,candidate_review_only,corroborated_candidate,17111,17111;17118,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3275021003,32.75.02.1003,KOTABARU,BEKASI BARAT,KOTA BEKASI,candidate_review_only,corroborated_candidate,17133,17133;17139,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3275021005,32.75.02.1005,JAKASAMPURNA,BEKASI BARAT,KOTA BEKASI,candidate_review_only,corroborated_candidate,17145,17137;17145,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3275031005,32.75.03.1005,MARGAMULYA,BEKASI UTARA,KOTA BEKASI,candidate_review_only,corroborated_candidate,17142,17126;17142,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3275051001,32.75.05.1001,BOJONG RAWALUMBU,RAWALUMBU,KOTA BEKASI,candidate_review_only,corroborated_candidate,17116,17116;17176,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3275051002,32.75.05.1002,PENGASINAN,RAWALUMBU,KOTA BEKASI,candidate_review_only,corroborated_candidate,17115,17115;17175,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3275051003,32.75.05.1003,SEPANJANGJAYA,RAWALUMBU,KOTA BEKASI,candidate_review_only,corroborated_candidate,17114,17114;17174,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3275051004,32.75.05.1004,BOJONGMENTENG,RAWALUMBU,KOTA BEKASI,candidate_review_only,corroborated_candidate,17117,17117;17177,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3275061001,32.75.06.1001,MEDANSATRIA,MEDANSATRIA,KOTA BEKASI,candidate_review_only,corroborated_candidate,17132,17132;17182,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3275061002,32.75.06.1002,HARAPANMULYA,MEDANSATRIA,KOTA BEKASI,candidate_review_only,corroborated_candidate,17143,17143;17184,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3275061003,32.75.06.1003,PEJUANG,MEDANSATRIA,KOTA BEKASI,candidate_review_only,corroborated_candidate,17131,17131;17181,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3275061004,32.75.06.1004,KALIBARU,MEDANSATRIA,KOTA BEKASI,candidate_review_only,corroborated_candidate,17133,17133;17183,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3275081007,32.75.08.1007,JATICEMPAKA,PONDOKGEDE,KOTA BEKASI,unresolved_do_not_guess,review_required,,17411;17416,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3275101005,32.75.10.1005,JATIRADEN,JATISAMPURNA,KOTA BEKASI,unresolved_do_not_guess,review_required,,17433;17436,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3275111001,32.75.11.1001,PADURENAN,MUSTIKAJAYA,KOTA BEKASI,candidate_review_only,corroborated_candidate,17156,17156;17166,,yes,Kodepos.dev corroborates Diskominfo; candidate is not accepted as final.
POSTAL-3275111002,32.75.11.1002,CIMUNING,MUSTIKAJAYA,KOTA BEKASI,unresolved_do_not_guess,review_required,,17155;17165,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3275111003,32.75.11.1003,MUSTIKAJAYA,MUSTIKAJAYA,KOTA BEKASI,unresolved_do_not_guess,review_required,,17158;17168,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3275111004,32.75.11.1004,MUSTIKASARI,MUSTIKAJAYA,KOTA BEKASI,unresolved_do_not_guess,review_required,,17157;17167,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3275121001,32.75.12.1001,JATIRAHAYU,PONDOKMELATI,KOTA BEKASI,unresolved_do_not_guess,review_required,,17414;17444,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3275121002,32.75.12.1002,JATIWARNA,PONDOKMELATI,KOTA BEKASI,unresolved_do_not_guess,review_required,,17415;17445,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3275121003,32.75.12.1003,JATIMELATI,PONDOKMELATI,KOTA BEKASI,unresolved_do_not_guess,review_required,,17414;17446,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3275121004,32.75.12.1004,JATIMURNI,PONDOKMELATI,KOTA BEKASI,unresolved_do_not_guess,review_required,,17431;17441,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3276031010,32.76.03.1010,SAWANGAN,SAWANGAN,KOTA DEPOK,candidate_review_only,corroborated_candidate,16511,16511;56481,,yes,Kodepos.dev corroborates Diskominfo; candidate is not accepted as final.
POSTAL-3276041001,32.76.04.1001,MARUYUNG,LIMO,KOTA DEPOK,candidate_review_only,corroborated_candidate,16515,16515;16532,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3276041002,32.76.04.1002,GROGOL,LIMO,KOTA DEPOK,candidate_review_only,corroborated_candidate,16512,16512;16533,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3276041003,32.76.04.1003,KRUKUT,LIMO,KOTA DEPOK,candidate_review_only,corroborated_candidate,16512,16512;16534,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3276041004,32.76.04.1004,LIMO,LIMO,KOTA DEPOK,candidate_review_only,corroborated_candidate,16515,16515;16531,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3276071001,32.76.07.1001,CIPAYUNG,CIPAYUNG,KOTA DEPOK,unresolved_do_not_guess,review_required,,13840;16437;16442,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3276071002,32.76.07.1002,CIPAYUNG JAYA,CIPAYUNG,KOTA DEPOK,candidate_review_only,corroborated_candidate,16437,16437;16444,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3276071003,32.76.07.1003,RATU JAYA,CIPAYUNG,KOTA DEPOK,candidate_review_only,corroborated_candidate,16439,16439;16445,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3276071004,32.76.07.1004,BOJONG PONDOK TERONG,CIPAYUNG,KOTA DEPOK,candidate_review_only,corroborated_candidate,16436,16436;16443,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3276071005,32.76.07.1005,PONDOK JAYA,CIPAYUNG,KOTA DEPOK,unresolved_do_not_guess,review_required,,16438;16443,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3276081001,32.76.08.1001,SUKAMAJU,CILODONG,KOTA DEPOK,candidate_review_only,corroborated_candidate,16415,16415;16475,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3276081002,32.76.08.1002,CILODONG,CILODONG,KOTA DEPOK,candidate_review_only,corroborated_candidate,16414,16414;16474,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3276081003,32.76.08.1003,KALIBARU,CILODONG,KOTA DEPOK,candidate_review_only,corroborated_candidate,16414,16414;16473,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3276081004,32.76.08.1004,KALIMULYA,CILODONG,KOTA DEPOK,candidate_review_only,corroborated_candidate,16413,16413;16471,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3276081005,32.76.08.1005,JATIMULYA,CILODONG,KOTA DEPOK,candidate_review_only,corroborated_candidate,16413,16413;16472,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3276091001,32.76.09.1001,CINERE,CINERE,KOTA DEPOK,candidate_review_only,corroborated_candidate,16514,16514;16541,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3276091002,32.76.09.1002,GANDUL,CINERE,KOTA DEPOK,candidate_review_only,corroborated_candidate,16512,16512;16544,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3276091003,32.76.09.1003,PANGKALAN JATI,CINERE,KOTA DEPOK,unresolved_do_not_guess,review_required,,16513;16543,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3276091004,32.76.09.1004,PANGKALAN JATI BARU,CINERE,KOTA DEPOK,unresolved_do_not_guess,review_required,,16513;16542,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3276101001,32.76.10.1001,TAPOS,TAPOS,KOTA DEPOK,candidate_review_only,corroborated_candidate,16457,16457;16464,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3276101002,32.76.10.1002,LEUWINANGGUNG,TAPOS,KOTA DEPOK,candidate_review_only,corroborated_candidate,16456,16456;16463,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3276101003,32.76.10.1003,SUKATANI,TAPOS,KOTA DEPOK,candidate_review_only,corroborated_candidate,16454,16454;16461,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3276101004,32.76.10.1004,SUKAMAJU BARU,TAPOS,KOTA DEPOK,candidate_review_only,corroborated_candidate,16455,16455;16462,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3276101005,32.76.10.1005,JATIJAJAR,TAPOS,KOTA DEPOK,candidate_review_only,corroborated_candidate,16451,16451;16466,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3276101006,32.76.10.1006,CILANGKAP,TAPOS,KOTA DEPOK,candidate_review_only,corroborated_candidate,16458,16458;16465,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3276101007,32.76.10.1007,CIMPAEUN,TAPOS,KOTA DEPOK,candidate_review_only,corroborated_candidate,16459,16459;16467,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3276111001,32.76.11.1001,BOJONGSARI,BOJONGSARI,KOTA DEPOK,unresolved_do_not_guess,review_required,,16516;40354;53362,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3276111002,32.76.11.1002,BOJONGSARI BARU,BOJONGSARI,KOTA DEPOK,unresolved_do_not_guess,review_required,,16516;16522,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3276111003,32.76.11.1003,SERUA,BOJONGSARI,KOTA DEPOK,candidate_review_only,corroborated_candidate,16517,16517;16523,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3276111004,32.76.11.1004,PONDOK PETIR,BOJONGSARI,KOTA DEPOK,candidate_review_only,corroborated_candidate,16517,16517;16524,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3276111005,32.76.11.1005,CURUG,BOJONGSARI,KOTA DEPOK,candidate_review_only,corroborated_candidate,16517,16517;16525,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3276111006,32.76.11.1006,DUREN MEKAR,BOJONGSARI,KOTA DEPOK,candidate_review_only,corroborated_candidate,16518,16518;16526,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3276111007,32.76.11.1007,DUREN SERIBU,BOJONGSARI,KOTA DEPOK,candidate_review_only,corroborated_candidate,16518,16518;16527,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3278041003,32.78.04.1003,INDIHIANG,INDIHIANG,KOTA TASIKMALAYA,candidate_review_only,corroborated_candidate,46151,46135;46151,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3278041004,32.78.04.1004,SIRNAGALIH,INDIHIANG,KOTA TASIKMALAYA,candidate_review_only,corroborated_candidate,46151,46135;46151,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3278041005,32.78.04.1005,PARAKANNYASAG,INDIHIANG,KOTA TASIKMALAYA,candidate_review_only,corroborated_candidate,46151,46136;46151,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3278041006,32.78.04.1006,PANYINGKIRAN,INDIHIANG,KOTA TASIKMALAYA,candidate_review_only,corroborated_candidate,46411,46136;46411,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3278041007,32.78.04.1007,SUKAMAJU KALER,INDIHIANG,KOTA TASIKMALAYA,candidate_review_only,corroborated_candidate,46151,46137;46151,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3278041008,32.78.04.1008,SUKAMAJU KIDUL,INDIHIANG,KOTA TASIKMALAYA,candidate_review_only,corroborated_candidate,46151,46137;46151,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3278051001,32.78.05.1001,KERSAMENAK,KAWALU,KOTA TASIKMALAYA,candidate_review_only,corroborated_candidate,46182,46141;46182,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3278051002,32.78.05.1002,CILAMAJANG,KAWALU,KOTA TASIKMALAYA,candidate_review_only,corroborated_candidate,46182,46143;46182,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3278051003,32.78.05.1003,GUNUNG TANDALA,KAWALU,KOTA TASIKMALAYA,candidate_review_only,corroborated_candidate,46182,46142;46182,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3278051004,32.78.05.1004,URUG,KAWALU,KOTA TASIKMALAYA,candidate_review_only,corroborated_candidate,46182,46145;46182,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3278051005,32.78.05.1005,TANJUNG,KAWALU,KOTA TASIKMALAYA,candidate_review_only,corroborated_candidate,46182,46144;46182,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3278051006,32.78.05.1006,CIBEUTI,KAWALU,KOTA TASIKMALAYA,candidate_review_only,corroborated_candidate,46182,46143;46182,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3278051007,32.78.05.1007,KARANGANYAR,KAWALU,KOTA TASIKMALAYA,candidate_review_only,corroborated_candidate,46182,46144;46182,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3278051008,32.78.05.1008,TALAGASARI,KAWALU,KOTA TASIKMALAYA,candidate_review_only,corroborated_candidate,46182,46142;46182,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3278051009,32.78.05.1009,LEUWILIANG,KAWALU,KOTA TASIKMALAYA,candidate_review_only,corroborated_candidate,46182,46145;46182,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3278051010,32.78.05.1010,GUNUNG GEDE,KAWALU,KOTA TASIKMALAYA,candidate_review_only,corroborated_candidate,46182,46142;46182,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3278061005,32.78.06.1005,SETIARATU,CIBEUREUM,KOTA TASIKMALAYA,candidate_review_only,corroborated_candidate,46196,46116;46196,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3278061007,32.78.06.1007,KERSANAGARA,CIBEUREUM,KOTA TASIKMALAYA,candidate_review_only,corroborated_candidate,46196,46116;46196,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3278061008,32.78.06.1008,KOTA BARU,CIBEUREUM,KOTA TASIKMALAYA,candidate_review_only,corroborated_candidate,46196,46116;46196,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3278061009,32.78.06.1009,AWIPARI,CIBEUREUM,KOTA TASIKMALAYA,candidate_review_only,corroborated_candidate,46196,46116;46196,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3278061010,32.78.06.1010,SETIANAGARA,CIBEUREUM,KOTA TASIKMALAYA,candidate_review_only,corroborated_candidate,46196,46116;46196,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3278061011,32.78.06.1011,CIHERANG,CIBEUREUM,KOTA TASIKMALAYA,candidate_review_only,corroborated_candidate,46416,46116;46416,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3278061012,32.78.06.1012,CIAKAR,CIBEUREUM,KOTA TASIKMALAYA,candidate_review_only,corroborated_candidate,46196,46117;46196,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3278061013,32.78.06.1013,MARGABAKTI,CIBEUREUM,KOTA TASIKMALAYA,candidate_review_only,corroborated_candidate,46196,46117;46196,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3278061014,32.78.06.1014,SETIAJAYA,CIBEUREUM,KOTA TASIKMALAYA,candidate_review_only,corroborated_candidate,46196,46116;46196,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3278071001,32.78.07.1001,TAMANSARI,TAMANSARI,KOTA TASIKMALAYA,unresolved_do_not_guess,review_required,,46146;46191;46196,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3278071002,32.78.07.1002,MUGARSARI,TAMANSARI,KOTA TASIKMALAYA,unresolved_do_not_guess,review_required,,46146;46191;46196,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
