id,kode_bps_provinsi,nama_bps_provinsi,kode_kemendagri_provinsi,nama_kemendagri_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,bps_kode_desa_kelurahan,bps_nama_desa_kelurahan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,kode_pos,tahun
10986,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219041,LIMA PULUH PESISIR,19-12-09,LIMA PULUH PESISIR,1219041007,PERKEBUNAN TANAH ITAM ILIR,12.19.09.2012,TANAH ITAM ILIR,0,2023
10987,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219041,LIMA PULUH PESISIR,19-12-09,LIMA PULUH PESISIR,1219041013,PEMATANG TENGAH,12.19.09.2013,PEMATANG TENGAH,0,2023
10988,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219042,DATUK LIMA PULUH,19-12-10,DATUK LIMA PULUH,1219042005,PERKEBUNAN TANAH ITAM ULU,12.19.10.2001,PERKEBUNAN TANAH ITAM ULU,0,2023
10989,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219042,DATUK LIMA PULUH,19-12-10,DATUK LIMA PULUH,1219042004,EMPAT NEGERI,12.19.10.2002,EMPAT NEGERI,0,2023
1099,11,ACEH,11,ACEH,1105,KABUPATEN ACEH TIMUR,1105081,SIMPANG JERNIH,03-11-20,SIMPANG JERNIH,1105081005,BATU SUMBANG,11.03.20.2002,BATU SUMBANG,24458,2023
10990,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219042,DATUK LIMA PULUH,19-12-10,DATUK LIMA PULUH,1219042009,SUMBER REJO,12.19.10.2003,SUMBER REJO,0,2023
10991,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219042,DATUK LIMA PULUH,19-12-10,DATUK LIMA PULUH,1219042010,LUBUK HULU,12.19.10.2004,LUBUK HULU,0,2023
10992,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219042,DATUK LIMA PULUH,19-12-10,DATUK LIMA PULUH,1219042006,LUBUK BESAR,12.19.10.2005,LUBUK BESAR,0,2023
10993,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219042,DATUK LIMA PULUH,19-12-10,DATUK LIMA PULUH,1219042007,PULAU SEJUK,12.19.10.2006,PULAU SEJUK,0,2023
10994,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219042,DATUK LIMA PULUH,19-12-10,DATUK LIMA PULUH,1219042003,SIMPANG DOLOK,12.19.10.2007,SIMPANG DOLOK,0,2023
10995,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219042,DATUK LIMA PULUH,19-12-10,DATUK LIMA PULUH,1219042008,AIR HITAM,12.19.10.2008,AIR HITAM,0,2023
10996,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219042,DATUK LIMA PULUH,19-12-10,DATUK LIMA PULUH,1219042001,KUALA GUNUNG,12.19.10.2009,KWALA GUNUNG,0,2023
10997,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219042,DATUK LIMA PULUH,19-12-10,DATUK LIMA PULUH,1219042002,CAHAYA PARDOMUAN,12.19.10.2010,CAHAYA PARDOMUAN,0,2023
10998,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219031,DATUK TANAH DATAR,19-12-11,DATUK TANAH DATAR,1219031010,SUMBER TANI,12.19.11.2001,SUMBER TANI,0,2023
10999,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219031,DATUK TANAH DATAR,19-12-11,DATUK TANAH DATAR,1219031006,SEI MUKA,12.19.11.2002,SEI MUKA,0,2023
11,11,ACEH,11,ACEH,1103,KABUPATEN ACEH SELATAN,1103040,KLUET UTARA,01-11-02,KLUET UTARA,1103040011,GUNONG PULO,11.01.02.2004,GUNUNG PULO,23771,2023
110,11,ACEH,11,ACEH,1103,KABUPATEN ACEH SELATAN,1103060,SAMA DUA,01-11-06,SAMADUA,1103060010,AIR SIALANG TENGAH,11.01.06.2026,AIR SIALANG TENGAH,23752,2023
1100,11,ACEH,11,ACEH,1105,KABUPATEN ACEH TIMUR,1105081,SIMPANG JERNIH,03-11-20,SIMPANG JERNIH,1105081007,PANTE KERA,11.03.20.2003,PANTE KERA,24458,2023
11000,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219031,DATUK TANAH DATAR,19-12-11,DATUK TANAH DATAR,1219031002,PERKEBUNAN TANAH DATAR,12.19.11.2003,PERKEBUNAN TANAH DATAR,0,2023
11001,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219031,DATUK TANAH DATAR,19-12-11,DATUK TANAH DATAR,1219031005,BINJAI BARU,12.19.11.2004,BINJAI BARU,0,2023
11002,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219031,DATUK TANAH DATAR,19-12-11,DATUK TANAH DATAR,1219031004,BANGUN SARI,12.19.11.2005,BANGUN SARI,0,2023
11003,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219031,DATUK TANAH DATAR,19-12-11,DATUK TANAH DATAR,1219031003,KARANG BARU,12.19.11.2006,KARANG BARU,0,2023
11004,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219031,DATUK TANAH DATAR,19-12-11,DATUK TANAH DATAR,1219031007,PERKEBUNAN PETATAL,12.19.11.2007,PERKEBUNAN PETATAL,0,2023
11005,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219031,DATUK TANAH DATAR,19-12-11,DATUK TANAH DATAR,1219031009,MEKAR BARU,12.19.11.2008,MEKAR BARU,0,2023
11006,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219031,DATUK TANAH DATAR,19-12-11,DATUK TANAH DATAR,1219031001,PETATAL,12.19.11.2009,PETATAL,0,2023
11007,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219031,DATUK TANAH DATAR,19-12-11,DATUK TANAH DATAR,1219031008,GLUGUR MAKMUR,12.19.11.2010,GLUGUR MAKMUR,0,2023
11008,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219021,NIBUNG HANGUS,19-12-12,NIBUNG HANGUS,1219021007,SENTANG,12.19.12.2001,SENTANG,0,2023
11009,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219021,NIBUNG HANGUS,19-12-12,NIBUNG HANGUS,1219021001,TANJUNG MULIA,12.19.12.2002,TANJUNG MULIA,0,2023
1101,11,ACEH,11,ACEH,1105,KABUPATEN ACEH TIMUR,1105081,SIMPANG JERNIH,03-11-20,SIMPANG JERNIH,1105081008,RANTAU PANJANG,11.03.20.2004,RANTAU PANJANG,24458,2023
11010,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219021,NIBUNG HANGUS,19-12-12,NIBUNG HANGUS,1219021008,JATI MULIA,12.19.12.2003,JATI MULIA,0,2023
11011,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219021,NIBUNG HANGUS,19-12-12,NIBUNG HANGUS,1219021006,LIMA LARAS,12.19.12.2004,LIMA LARAS,0,2023
11012,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219021,NIBUNG HANGUS,19-12-12,NIBUNG HANGUS,1219021012,MEKAR LARAS,12.19.12.2005,MEKAR LARAS,0,2023
11013,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219021,NIBUNG HANGUS,19-12-12,NIBUNG HANGUS,1219021011,BANDAR SONO,12.19.12.2006,BANDAR SONO,0,2023
11014,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219021,NIBUNG HANGUS,19-12-12,NIBUNG HANGUS,1219021005,UJUNG KUBU,12.19.12.2007,UJUNG KUBU,0,2023
11015,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219021,NIBUNG HANGUS,19-12-12,NIBUNG HANGUS,1219021002,SEI MENTARAM,12.19.12.2008,SEI MENTARAM,0,2023
11016,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219021,NIBUNG HANGUS,19-12-12,NIBUNG HANGUS,1219021003,PEMATANG RAMBAI,12.19.12.2009,PEMATANG RAMBAI,0,2023
11017,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219021,NIBUNG HANGUS,19-12-12,NIBUNG HANGUS,1219021009,TALI AIR PERMAI,12.19.12.2010,TALI AIR PERMAI,0,2023
11018,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219021,NIBUNG HANGUS,19-12-12,NIBUNG HANGUS,1219021004,BAGAN BARU,12.19.12.2011,BAGAN BARU,0,2023
11019,12,SUMATERA UTARA,12,SUMATERA UTARA,1219,KABUPATEN BATU BARA,1219021,NIBUNG HANGUS,19-12-12,NIBUNG HANGUS,1219021010,KAPAL MERAH,12.19.12.2012,KAPAL MERAH,0,2023
1102,11,ACEH,11,ACEH,1105,KABUPATEN ACEH TIMUR,1105081,SIMPANG JERNIH,03-11-20,SIMPANG JERNIH,1105081004,MELIDI,11.03.20.2005,MELIDI,24458,2023
11020,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080019,JANJI MANAHAN GNT,12.20.01.2001,JANJI MANAHAN GNT,22785,2023
11021,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080008,PASANG LELA,12.20.01.2002,PASANG LELA,22756,2023
11022,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080005,AEK JABUT,12.20.01.2003,AEK JABUT,22756,2023
11023,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080006,NABUNDONG,12.20.01.2004,NABUNDONG,22756,2023
11024,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080009,GUNUNG SORMIN,12.20.01.2005,GUNUNG SORMIN,22756,2023
11025,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080018,SIHALO-HALO,12.20.01.2006,SIHALO HALO,0,2023
11026,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080001,KUALA SIMPANG,12.20.01.2007,KUALA SIMPANG,22756,2023
11027,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080002,SIMUNDOL,12.20.01.2008,SIMUNDOL,22756,2023
11028,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080039,NAHULA JULU,12.20.01.2009,NAHULA JULU,22785,2023
11029,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080004,SIMANINGGIR SIM,12.20.01.2010,SIMANINGGIR SIMUNDOL,22785,2023
1103,11,ACEH,11,ACEH,1105,KABUPATEN ACEH TIMUR,1105081,SIMPANG JERNIH,03-11-20,SIMPANG JERNIH,1105081003,TAMPOR PALOH,11.03.20.2006,TAMPUR PALOH,24463,2023
11030,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080012,SIMANGAMBAT,12.20.01.2011,SIMANGAMBAT,22756,2023
11031,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080015,SABA BANGUNAN,12.20.01.2012,SABA BANGUN,22756,2023
11032,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080016,MALINO,12.20.01.2013,MALINO,22756,2023
11033,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080011,GONTING BANGE,12.20.01.2014,GONTING BANGE,22756,2023
11034,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080033,HUTA IMBARU SIM,12.20.01.2015,HUTAIMBARU SIMUNDOL,22785,2023
11035,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080036,PD MATINGGI SIM,12.20.01.2016,PADANG MATINGGI SIMUNDOL,0,2023
11036,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080021,SUNUT,12.20.01.2017,SUNUT,22756,2023
11037,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080042,BATU HIBUL,12.20.01.2018,BATU HIBUL,22756,2023
11038,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080041,SIGORDANG,12.20.01.2019,SIGORDANG,22756,2023
11039,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080022,PAMARAI,12.20.01.2020,PAMARAI,22785,2023
1104,11,ACEH,11,ACEH,1105,KABUPATEN ACEH TIMUR,1105081,SIMPANG JERNIH,03-11-20,SIMPANG JERNIH,1105081002,TAMPUR BOOR,11.03.20.2007,TAMPUR BOOR,24463,2023
11040,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080028,PD MATINGGI GNT,12.20.01.2021,PADANG MATINGGI GNT,22785,2023
11041,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080040,GADUNG HOLBUNG,12.20.01.2022,GADUNG HOLBUNG,22756,2023
11042,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080017,SALUSUHAN,12.20.01.2023,SALUSUHAN,22756,2023
11043,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080025,PANYABUNGAN,12.20.01.2024,PANYABUNGAN,22756,2023
11044,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080024,SAYUR MATINGGI,12.20.01.2025,SAYUR MATINGGI,22756,2023
11045,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080029,HASAHATAN,12.20.01.2026,HASAHATAN,22756,2023
11046,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080030,PINARIK,12.20.01.2027,PINARIK,22756,2023
11047,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080031,UNTE MANIS,12.20.01.2028,UNTE MANIS,22756,2023
11048,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080020,SIPOGAS B,12.20.01.2029,SIPOGAS,22756,2023
11049,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080044,SIPOGAS A,12.20.01.2030,SIPOGAS A,22756,2023
1105,11,ACEH,11,ACEH,1105,KABUPATEN ACEH TIMUR,1105081,SIMPANG JERNIH,03-11-20,SIMPANG JERNIH,1105081001,HTI RANTO NARO,11.03.20.2008,HTI RANTAU NARO,24458,2023
11050,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080014,PADANG MALAKKA,12.20.01.2031,PADANG MALAKKA,22785,2023
11051,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080026,AEK SIMANAT,12.20.01.2032,AEK SIMANAP,22756,2023
11052,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080027,PULO LIMAN,12.20.01.2033,PULO LIMAN,22785,2023
11053,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080034,AEK KUNDUR,12.20.01.2034,AEK KUNDUR,22756,2023
11054,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080035,HATIRAN,12.20.01.2035,HATIRAN,22756,2023
11055,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080038,KARANG ANYAR,12.20.01.2036,KARANG ANYAR,22785,2023
11056,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080037,AEK KANAN,12.20.01.2037,AEK KANAN,22756,2023
11057,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080010,NAHULA JAE,12.20.01.2038,NAHULA JAE,22785,2023
11058,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080043,SIMADIHON,12.20.01.2039,SIMADIHON,22756,2023
11059,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080023,PSR SAYUR MATINGGI,12.20.01.2040,PASAR SAYUR MATINGGI,22785,2023
1106,11,ACEH,11,ACEH,1105,KABUPATEN ACEH TIMUR,1105134,DARUL IHSAN,03-11-21,DARUL IHSAN,1105134010,MEDANG ARA,11.03.21.2001,MEUDANG ARA,24482,2023
11060,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080013,TANJUNG BARU SILAIYA,12.20.01.2041,TJ. BARU SILAIYA,22756,2023
11061,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080003,SITONUN,12.20.01.2042,SITONUN,22756,2023
11062,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080007,PASAR SIMUNDOL,12.20.01.2043,PASAR SIMUNDOL,22756,2023
11063,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,20-12-01,DOLOK SIGOMPULON,1220080032,PAMONORAN,12.20.01.2044,PAMONORAN,22756,2023
11064,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220070,DOLOK,20-12-02,DOLOK,1220070079,SIGUGA,12.20.02.2001,SIGUGA,22756,2023
11065,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220070,DOLOK,20-12-02,DOLOK,1220070014,SINGANYAL,12.20.02.2002,SINGANYAL,22756,2023
11066,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220070,DOLOK,20-12-02,DOLOK,1220070013,BINANGA PANOSAHAN,12.20.02.2003,BINANGA PANASAHAN,0,2023
11067,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220070,DOLOK,20-12-02,DOLOK,1220070057,AEK HARUAYA,12.20.02.2004,AEK HARUAYA,22756,2023
11068,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220070,DOLOK,20-12-02,DOLOK,1220070038,TANJUNG BARU B,12.20.02.2005,TANJUNG BARU B,22756,2023
11069,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220070,DOLOK,20-12-02,DOLOK,1220070025,PASAR SIPIONGOT,12.20.02.2006,PASAR SIPIONGOT,22756,2023
1107,11,ACEH,11,ACEH,1105,KABUPATEN ACEH TIMUR,1105134,DARUL IHSAN,03-11-21,DARUL IHSAN,1105134012,GUNONG PUTOH,11.03.21.2002,GUNONG PUTOH,24482,2023
11070,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220070,DOLOK,20-12-02,DOLOK,1220070028,BINTAIS JULU,12.20.02.2007,BINTAIS JULU,22756,2023
11071,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220070,DOLOK,20-12-02,DOLOK,1220070033,BUNUT,12.20.02.2008,BUNUT,22756,2023
11072,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220070,DOLOK,20-12-02,DOLOK,1220070077,PAYA OMBIK,12.20.02.2009,PAYA OMBIK,22756,2023
11073,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220070,DOLOK,20-12-02,DOLOK,1220070083,AEK SUHAT JAE,12.20.02.2010,AEK SUHAT JAE,22756,2023
11074,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220070,DOLOK,20-12-02,DOLOK,1220070029,HUTA BARU SIL,12.20.02.2011,HUTA BARU SIL,22756,2023
11075,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220070,DOLOK,20-12-02,DOLOK,1220070074,SIJORANG,12.20.02.2012,SIJORANG,22756,2023
11076,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220070,DOLOK,20-12-02,DOLOK,1220070065,SIMANINGGIR SIP,12.20.02.2013,SIMANINGGIR SIP,22756,2023
11077,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220070,DOLOK,20-12-02,DOLOK,1220070066,PAGARAN JULU I,12.20.02.2014,PANGARAN JULU I,22756,2023
11078,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220070,DOLOK,20-12-02,DOLOK,1220070063,MOMPANG LOMBANG,12.20.02.2015,MOMPANG LOMBANG,22756,2023
11079,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220070,DOLOK,20-12-02,DOLOK,1220070017,JANJI MANAHAN SIL,12.20.02.2016,JANJI MANAHAN SIL,22756,2023
1108,11,ACEH,11,ACEH,1105,KABUPATEN ACEH TIMUR,1105134,DARUL IHSAN,03-11-21,DARUL IHSAN,1105134004,MEUNASAH ARON,11.03.21.2003,MEUNASAH AROEN,24482,2023
11080,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220070,DOLOK,20-12-02,DOLOK,1220070071,BARINGIN SIP,12.20.02.2017,BARINGIN SIP,22756,2023
11081,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220070,DOLOK,20-12-02,DOLOK,1220070081,GUNUNG MARIA,12.20.02.2018,GUNUNG MARIA,22756,2023
11082,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220070,DOLOK,20-12-02,DOLOK,1220070062,MOMPANG DOLOK,12.20.02.2019,MOMPANG DOLOK,22756,2023
11083,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220070,DOLOK,20-12-02,DOLOK,1220070003,AEK RAO TN,12.20.02.2020,AEK RAO TN,0,2023
11084,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220070,DOLOK,20-12-02,DOLOK,1220070006,SIJANTUNG JULU,12.20.02.2021,SIJANTUNG JULU,22756,2023
11085,12,SUMATERA UTARA,12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220070,DOLOK,20-12-02,DOLOK,1220070026,BATU RUNDING,12.20.02.2022,BATU RUNDING,22756,2023
