"village_code","province_code","province_name","city_code","city_name","district_code","district_name","village_name","postal_code","postal_code_candidate","candidate_status","candidate_sources","postal_code_diskominfo","postal_code_open_data_jabar","postal_code_kodepos_dev","postal_candidates","verification_status","confidence","review_required","selected_reason","administrative_resolution_applied","former_village_code","source_village_codes","source_ids","source_rows","snapshot","review_case_type","suggested_postal_code","suggestion_basis","unresolved_pattern","district_cluster_id","triplet_cluster_id","affected_rows_if_same_pattern","existing_pos_observation","existing_pos_match","existing_pos_evidence_url","reviewer","review_status","review_decision","reviewed_postal_code","evidence_source_name","evidence_url","evidence_checked_at","evidence_scope","review_notes","second_reviewer","second_review_status"
"32.01.06.2013","32","JAWA BARAT","32.01","KAB. BOGOR","32.01.06","JONGGOL","SUKAJAYA","16836","16830","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","16836","16830","16830","16830;16836","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.01.06.2013;open_data_jabar:32.01.06.2013;kodepos_dev:32.01.06.2013","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:73;open_data_jabar:17427;kodepos_dev:73","2026-08-11","two_source_candidate","16830","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","16836","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","16836","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.01.06.2014","32","JAWA BARAT","32.01","KAB. BOGOR","32.01.06","JONGGOL","SUKAGALIH","16839","16830","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","16839","16830","16830","16830;16839","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.01.06.2014;open_data_jabar:32.01.06.2014;kodepos_dev:32.01.06.2014","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:74;open_data_jabar:17428;kodepos_dev:74","2026-08-11","two_source_candidate","16830","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","16839","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","16839","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.01.07.2001","32","JAWA BARAT","32.01","KAB. BOGOR","32.01.07","CILEUNGSI","PASIRANGIN","16828","16820","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","16828","16820","16820","16820;16828","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.01.07.2001;open_data_jabar:32.01.07.2001;kodepos_dev:32.01.07.2001","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:75;open_data_jabar:17429;kodepos_dev:75","2026-08-11","two_source_candidate","16820","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","16828","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","16828","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.01.07.2002","32","JAWA BARAT","32.01","KAB. BOGOR","32.01.07","CILEUNGSI","MEKARSARI","16826","16820","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","16826","16820","16820","16820;16826","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.01.07.2002;open_data_jabar:32.01.07.2002;kodepos_dev:32.01.07.2002","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:76;open_data_jabar:17430;kodepos_dev:76","2026-08-11","two_source_candidate","16820","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","16826","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","16826","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.01.07.2003","32","JAWA BARAT","32.01","KAB. BOGOR","32.01.07","CILEUNGSI","MAMPIR","16823","16820","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","16823","16820","16820","16820;16823","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.01.07.2003;open_data_jabar:32.01.07.2003;kodepos_dev:32.01.07.2003","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:77;open_data_jabar:17431;kodepos_dev:77","2026-08-11","two_source_candidate","16820","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","16823","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","16823","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.01.07.2004","32","JAWA BARAT","32.01","KAB. BOGOR","32.01.07","CILEUNGSI","DAYEUH","16822","16820","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","16822","16820","16820","16820;16822","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.01.07.2004;open_data_jabar:32.01.07.2004;kodepos_dev:32.01.07.2004","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:78;open_data_jabar:17432;kodepos_dev:78","2026-08-11","two_source_candidate","16820","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","16822","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","16822","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.01.07.2005","32","JAWA BARAT","32.01","KAB. BOGOR","32.01.07","CILEUNGSI","GANDOANG","16824","16820","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","16824","16820","16820","16820;16824","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.01.07.2005;open_data_jabar:32.01.07.2005;kodepos_dev:32.01.07.2005","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:79;open_data_jabar:17433;kodepos_dev:79","2026-08-11","two_source_candidate","16820","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","16824","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","16824","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.01.07.2006","32","JAWA BARAT","32.01","KAB. BOGOR","32.01.07","CILEUNGSI","JATISARI","16825","16820","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","16825","16820","16820","16820;16825","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.01.07.2006;open_data_jabar:32.01.07.2006;kodepos_dev:32.01.07.2006","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:80;open_data_jabar:17434;kodepos_dev:80","2026-08-11","two_source_candidate","16820","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","16825","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","16825","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.01.07.2007","32","JAWA BARAT","32.01","KAB. BOGOR","32.01.07","CILEUNGSI","CILEUNGSI KIDUL","16821","16820","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","16821","16820","16820","16820;16821","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.01.07.2007;open_data_jabar:32.01.07.2007;kodepos_dev:32.01.07.2007","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:81;open_data_jabar:17435;kodepos_dev:81","2026-08-11","two_source_candidate","16820","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","16821","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","16821","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.01.07.2008","32","JAWA BARAT","32.01","KAB. BOGOR","32.01.07","CILEUNGSI","CIPEUCANG","16825","16820","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","16825","16820","16820","16820;16825","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.01.07.2008;open_data_jabar:32.01.07.2008;kodepos_dev:32.01.07.2008","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:82;open_data_jabar:17437;kodepos_dev:82","2026-08-11","two_source_candidate","16820","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","16825","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","16825","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.01.07.2010","32","JAWA BARAT","32.01","KAB. BOGOR","32.01.07","CILEUNGSI","CIPENJO","16827","16820","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","16827","16820","16820","16820;16827","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.01.07.2010;open_data_jabar:32.01.07.2010;kodepos_dev:32.01.07.2010","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:84;open_data_jabar:17439;kodepos_dev:84","2026-08-11","two_source_candidate","16820","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","16827","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","16827","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.01.07.2012","32","JAWA BARAT","32.01","KAB. BOGOR","32.01.07","CILEUNGSI","CILEUNGSI","16821","16820","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","16821","16820","16820","16820;16821","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.01.07.2012;open_data_jabar:32.01.07.2012;kodepos_dev:32.01.07.2012","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:86;open_data_jabar:17441;kodepos_dev:86","2026-08-11","two_source_candidate","16820","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","16821","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","16821","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.01.08.2001","32","JAWA BARAT","32.01","KAB. BOGOR","32.01.08","CARIU","KARYAMEKAR","16843","16840","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","16843","16840","16840","16840;16843","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.01.08.2001;open_data_jabar:32.01.08.2001;kodepos_dev:32.01.08.2001","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:87;open_data_jabar:17442;kodepos_dev:87","2026-08-11","two_source_candidate","16840","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","16843","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","16843","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.01.08.2002","32","JAWA BARAT","32.01","KAB. BOGOR","32.01.08","CARIU","BABAKANRADEN","16848","16840","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","16848","16840","16840","16840;16848","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.01.08.2002;open_data_jabar:32.01.08.2002;kodepos_dev:32.01.08.2002","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:88;open_data_jabar:17443;kodepos_dev:88","2026-08-11","two_source_candidate","16840","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","16848","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","16848","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.01.08.2003","32","JAWA BARAT","32.01","KAB. BOGOR","32.01.08","CARIU","CIKUTAMAHI","16845","16840","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","16845","16840","16840","16840;16845","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.01.08.2003;open_data_jabar:32.01.08.2003;kodepos_dev:32.01.08.2003","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:89;open_data_jabar:17444;kodepos_dev:89","2026-08-11","two_source_candidate","16840","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","16845","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","16845","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
