village_code,province_code,province_name,city_code,city_name,district_code,district_name,village_name,postal_code,postal_code_candidate,candidate_status,candidate_sources,postal_code_diskominfo,postal_code_open_data_jabar,postal_code_kodepos_dev,postal_candidates,verification_status,confidence,review_required,selected_reason,administrative_resolution_applied,former_village_code,source_village_codes,source_ids,source_rows,snapshot,review_case_type,suggested_postal_code,suggestion_basis,unresolved_pattern,district_cluster_id,triplet_cluster_id,affected_rows_if_same_pattern,existing_pos_observation,existing_pos_match,existing_pos_evidence_url,reviewer,review_status,review_decision,reviewed_postal_code,evidence_source_name,evidence_url,evidence_checked_at,evidence_scope,review_notes,second_reviewer,second_review_status
32.01.34.2001,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.34,RANCA BUNGUR,BANTARJAYA,,,,,16253,16253,16311,16253;16311,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.34.2001;open_data_jabar:32.01.34.2001;kodepos_dev:32.01.34.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:378;open_data_jabar:17765;kodepos_dev:378,2026-08-11,local_government_consensus_api_conflict,16253,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.01.34.2002,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.34,RANCA BUNGUR,BANTARSARI,,,,,16254,16254,16311,16254;16311,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.34.2002;open_data_jabar:32.01.34.2002;kodepos_dev:32.01.34.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:379;open_data_jabar:17766;kodepos_dev:379,2026-08-11,local_government_consensus_api_conflict,16254,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.01.34.2003,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.34,RANCA BUNGUR,PASIRGAOK,,,,,16252,16252,16311,16252;16311,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.34.2003;open_data_jabar:32.01.34.2003;kodepos_dev:32.01.34.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:380;open_data_jabar:17767;kodepos_dev:380,2026-08-11,local_government_consensus_api_conflict,16252,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.01.34.2004,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.34,RANCA BUNGUR,RANCABUNGUR,,,,,16251,16251,16311,16251;16311,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.34.2004;open_data_jabar:32.01.34.2004;kodepos_dev:32.01.34.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:381;open_data_jabar:17768;kodepos_dev:381,2026-08-11,local_government_consensus_api_conflict,16251,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.01.34.2005,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.34,RANCA BUNGUR,MEKARSARI,,,,,16256,16256,16311,16256;16311,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.34.2005;open_data_jabar:32.01.34.2005;kodepos_dev:32.01.34.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:382;open_data_jabar:17770;kodepos_dev:382,2026-08-11,local_government_consensus_api_conflict,16256,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.01.34.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.34,RANCA BUNGUR,CANDALI,,,,,16255,16255,16311,16255;16311,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.34.2006;open_data_jabar:32.01.34.2006;kodepos_dev:32.01.34.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:383;open_data_jabar:17771;kodepos_dev:383,2026-08-11,local_government_consensus_api_conflict,16255,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.01.34.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.34,RANCA BUNGUR,CIMULANG,,,,,16252,16252,16311,16252;16311,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.34.2007;open_data_jabar:32.01.34.2007;kodepos_dev:32.01.34.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:384;open_data_jabar:17772;kodepos_dev:384,2026-08-11,local_government_consensus_api_conflict,16252,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.01.35.2004,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.35,SUKAJAYA,SIPAYUNG,,,,,16660,16660,16661,16660;16661,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.35.2004;open_data_jabar:32.01.35.2004;kodepos_dev:32.01.35.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:388;open_data_jabar:17776;kodepos_dev:388,2026-08-11,local_government_consensus_api_conflict,16660,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.01.35.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.35,SUKAJAYA,KIARAPANDAK,,,,,16295,16295,16661,16295;16661,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.35.2006;open_data_jabar:32.01.35.2006;kodepos_dev:32.01.35.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:390;open_data_jabar:17778;kodepos_dev:390,2026-08-11,local_government_consensus_api_conflict,16295,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.01.36.2001,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.36,TANJUNGSARI,TANJUNGSARI,,,,,16851,16851,16841,16841;16851,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.36.2001;open_data_jabar:32.01.36.2001;kodepos_dev:32.01.36.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:396;open_data_jabar:17787;kodepos_dev:396,2026-08-11,local_government_consensus_api_conflict,16851,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.01.36.2003,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.36,TANJUNGSARI,TANJUNGRASA,,,,,16856,16856,16841,16841;16856,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.36.2003;open_data_jabar:32.01.36.2003;kodepos_dev:32.01.36.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:398;open_data_jabar:17789;kodepos_dev:398,2026-08-11,local_government_consensus_api_conflict,16856,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.01.37.2001,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.37,TAJURHALANG,TAJURHALANG,,,,,16931,16931,16320,16320;16931,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.37.2001;open_data_jabar:32.01.37.2001;kodepos_dev:32.01.37.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:406;open_data_jabar:17798;kodepos_dev:406,2026-08-11,local_government_consensus_api_conflict,16931,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.01.37.2002,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.37,TAJURHALANG,CITAYAM,,,,,16935,16935,16320,16320;16935,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.37.2002;open_data_jabar:32.01.37.2002;kodepos_dev:32.01.37.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:407;open_data_jabar:17799;kodepos_dev:407,2026-08-11,local_government_consensus_api_conflict,16935,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.01.37.2003,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.37,TAJURHALANG,SASAK PANJANG,,,,,16936,16936,16320,16320;16936,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.37.2003;open_data_jabar:32.01.37.2003;kodepos_dev:32.01.37.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:408;open_data_jabar:17800;kodepos_dev:408,2026-08-11,local_government_consensus_api_conflict,16936,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.01.37.2004,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.37,TAJURHALANG,NANGGERANG,,,,,16934,16934,16320,16320;16934,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.37.2004;open_data_jabar:32.01.37.2004;kodepos_dev:32.01.37.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:409;open_data_jabar:17801;kodepos_dev:409,2026-08-11,local_government_consensus_api_conflict,16934,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.01.37.2005,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.37,TAJURHALANG,SUKMAJAYA,,,,,16933,16933,16320,16320;16933,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.37.2005;open_data_jabar:32.01.37.2005;kodepos_dev:32.01.37.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:410;open_data_jabar:17802;kodepos_dev:410,2026-08-11,local_government_consensus_api_conflict,16933,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.01.37.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.37,TAJURHALANG,TONJONG,,,,,16932,16932,16320,16320;16932,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.37.2006;open_data_jabar:32.01.37.2006;kodepos_dev:32.01.37.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:411;open_data_jabar:17803;kodepos_dev:411,2026-08-11,local_government_consensus_api_conflict,16932,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.01.37.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.37,TAJURHALANG,KALISUREN,,,,,16937,16937,16320,16320;16937,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.37.2007;open_data_jabar:32.01.37.2007;kodepos_dev:32.01.37.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:412;open_data_jabar:17805;kodepos_dev:412,2026-08-11,local_government_consensus_api_conflict,16937,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.01.38.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.38,CIGOMBONG,TUGUJAYA,,,,,16749,16749,16110,16110;16749,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.38.2006;open_data_jabar:32.01.38.2006;kodepos_dev:32.01.38.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:418;open_data_jabar:17811;kodepos_dev:418,2026-08-11,local_government_consensus_api_conflict,16749,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.01.38.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.38,CIGOMBONG,PASIRJAYA,,,,,16747,16747,16110,16110;16747,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.38.2007;open_data_jabar:32.01.38.2007;kodepos_dev:32.01.38.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:419;open_data_jabar:17812;kodepos_dev:419,2026-08-11,local_government_consensus_api_conflict,16747,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.01.39.2005,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.39,LEUWISADENG,KALONG I,,,,,16286,16286,16641,16286;16641,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.39.2005;open_data_jabar:32.01.39.2005;kodepos_dev:32.01.39.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:426;open_data_jabar:17820;kodepos_dev:426,2026-08-11,local_government_consensus_api_conflict,16286,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.01.39.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.39,LEUWISADENG,KALONG II,,,,,16287,16287,16641,16287;16641,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.39.2006;open_data_jabar:32.01.39.2006;kodepos_dev:32.01.39.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:427;open_data_jabar:17821;kodepos_dev:427,2026-08-11,local_government_consensus_api_conflict,16287,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.01.40.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.40,TENJOLAYA,GUNUNG MULYA,,,,,16273,16273,16371,16273;16371,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.40.2007;open_data_jabar:32.01.40.2007;kodepos_dev:32.01.40.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:436;open_data_jabar:17831;kodepos_dev:436,2026-08-11,local_government_consensus_api_conflict,16273,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.02.01.2002,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.01,PALABUHANRATU,TONJONG,,,,,43318,43318,43364,43318;43364,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.01.2002;open_data_jabar:32.02.01.2002;kodepos_dev:32.02.01.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:438;open_data_jabar:17833;kodepos_dev:438,2026-08-11,local_government_consensus_api_conflict,43318,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.02.01.2003,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.01,PALABUHANRATU,CITEPUS,,,,,43313,43313,43364,43313;43364,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.01.2003;open_data_jabar:32.02.01.2003;kodepos_dev:32.02.01.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:439;open_data_jabar:17834;kodepos_dev:439,2026-08-11,local_government_consensus_api_conflict,43313,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.02.01.2004,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.01,PALABUHANRATU,BUNIWANGI,,,,,43314,43314,43364,43314;43364,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.01.2004;open_data_jabar:32.02.01.2004;kodepos_dev:32.02.01.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:440;open_data_jabar:17835;kodepos_dev:440,2026-08-11,local_government_consensus_api_conflict,43314,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.02.01.2006,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.01,PALABUHANRATU,PASIRSUREN,,,,,43317,43317,43364,43317;43364,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.01.2006;open_data_jabar:32.02.01.2006;kodepos_dev:32.02.01.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:442;open_data_jabar:17838;kodepos_dev:442,2026-08-11,local_government_consensus_api_conflict,43317,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.02.01.2008,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.01,PALABUHANRATU,CITARIK,,,,,43312,43312,43364,43312;43364,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.01.2008;open_data_jabar:32.02.01.2008;kodepos_dev:32.02.01.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:444;open_data_jabar:17840;kodepos_dev:444,2026-08-11,local_government_consensus_api_conflict,43312,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.02.12.2003,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.12,NAGRAK,NAGRAK UTARA,,,,,43356,43356,43352,43352;43356,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.12.2003;open_data_jabar:32.02.12.2003;kodepos_dev:32.02.12.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:545;open_data_jabar:17952;kodepos_dev:545,2026-08-11,local_government_consensus_api_conflict,43356,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.02.12.2004,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.12,NAGRAK,CISARUA,,,,,43356,43356,43352,43352;43356,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.12.2004;open_data_jabar:32.02.12.2004;kodepos_dev:32.02.12.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:546;open_data_jabar:17953;kodepos_dev:546,2026-08-11,local_government_consensus_api_conflict,43356,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.02.12.2009,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.12,NAGRAK,BALEKAMBANG,,,,,43356,43356,43352,43352;43356,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.12.2009;open_data_jabar:32.02.12.2009;kodepos_dev:32.02.12.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:547;open_data_jabar:17954;kodepos_dev:547,2026-08-11,local_government_consensus_api_conflict,43356,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.02.12.2013,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.12,NAGRAK,NAGRAK SELATAN,,,,,43356,43356,43352,43352;43356,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.12.2013;open_data_jabar:32.02.12.2013;kodepos_dev:32.02.12.2013,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:551;open_data_jabar:17958;kodepos_dev:551,2026-08-11,local_government_consensus_api_conflict,43356,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
