id,kemendagri_provinsi_kode,kemendagri_kota_kode,kemendagri_kecamatan_kode,kemendagri_kelurahan_kode,kemendagri_provinsi_nama,kemendagri_kota_nama,kemendagri_kecamatan_nama,kemendagri_kelurahan_nama,bps_provinsi_kode,bps_kota_kode,bps_kecamatan_kode,bps_kelurahan_kode,bps_provinsi_nama,bps_kota_nama,bps_kecamatan_nama,bps_kelurahan_nama,latitude,longitude,kode_pos,status_adm
5343,32,32.17,32.17.14,32.17.14.2007,JAWA BARAT,KAB. BANDUNG BARAT,SINDANGKERTA,PASIRPOGOR,32.0,3217.0,3217030.0,3217030010.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,SINDANGKERTA,PASIRPOGOR,-6.97422,107.39192,40763.0,
5344,32,32.17,32.17.14,32.17.14.2008,JAWA BARAT,KAB. BANDUNG BARAT,SINDANGKERTA,PUNCAKSARI,32.0,3217.0,3217030.0,3217030009.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,SINDANGKERTA,PUNCAKSARI,-6.99012,107.39441,40763.0,
5345,32,32.17,32.17.14,32.17.14.2009,JAWA BARAT,KAB. BANDUNG BARAT,SINDANGKERTA,RANCASENGGANG,32.0,3217.0,3217030.0,3217030006.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,SINDANGKERTA,RANCA SENGGANG,-7.01122,107.40721,40763.0,
5346,32,32.17,32.17.14,32.17.14.2010,JAWA BARAT,KAB. BANDUNG BARAT,SINDANGKERTA,WENINGGALIH,32.0,3217.0,3217030.0,3217030002.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,SINDANGKERTA,WENINGGALIH,-7.04631,107.38743,40763.0,
5347,32,32.17,32.17.14,32.17.14.2011,JAWA BARAT,KAB. BANDUNG BARAT,SINDANGKERTA,WANGUNSARI,32.0,3217.0,3217030.0,3217030003.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,SINDANGKERTA,WANGUNSARI,-7.03785,107.41414,40763.0,
5348,32,32.17,32.17.15,32.17.15.2001,JAWA BARAT,KAB. BANDUNG BARAT,GUNUNGHALU,SIRNAJAYA,32.0,3217.0,3217020.0,3217020004.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,GUNUNGHALU,SIRNAJAYA,-7.04691,107.28802,40765.0,
5349,32,32.17,32.17.15,32.17.15.2002,JAWA BARAT,KAB. BANDUNG BARAT,GUNUNGHALU,GUNUNGHALU,32.0,3217.0,3217020.0,3217020005.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,GUNUNGHALU,GUNUNGHALU,-7.06204,107.34276,40765.0,
5350,32,32.17,32.17.15,32.17.15.2003,JAWA BARAT,KAB. BANDUNG BARAT,GUNUNGHALU,BUNIJAYA,32.0,3217.0,3217020.0,3217020003.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,GUNUNGHALU,BUNIJAYA,-7.02993,107.26495,40765.0,
5351,32,32.17,32.17.15,32.17.15.2004,JAWA BARAT,KAB. BANDUNG BARAT,GUNUNGHALU,CELAK,32.0,3217.0,3217020.0,3217020006.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,GUNUNGHALU,CELAK,-7.02227,107.35292,40765.0,
5352,32,32.17,32.17.15,32.17.15.2005,JAWA BARAT,KAB. BANDUNG BARAT,GUNUNGHALU,CILANGARI,32.0,3217.0,3217020.0,3217020001.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,GUNUNGHALU,CILANGARI,-7.03673,107.23726,40765.0,
5353,32,32.17,32.17.15,32.17.15.2006,JAWA BARAT,KAB. BANDUNG BARAT,GUNUNGHALU,SINDANGJAYA,32.0,3217.0,3217020.0,3217020002.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,GUNUNGHALU,SINDANGJAYA,-7.02615,107.22079,40765.0,
5354,32,32.17,32.17.15,32.17.15.2007,JAWA BARAT,KAB. BANDUNG BARAT,GUNUNGHALU,SUKASARI,32.0,3217.0,3217020.0,3217020008.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,GUNUNGHALU,SUKASARI,-6.98388,107.34521,40765.0,
5355,32,32.17,32.17.15,32.17.15.2008,JAWA BARAT,KAB. BANDUNG BARAT,GUNUNGHALU,TAMANJAYA,32.0,3217.0,3217020.0,3217020009.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,GUNUNGHALU,TAMANJAYA,-6.99384,107.32174,40765.0,
5356,32,32.17,32.17.15,32.17.15.2009,JAWA BARAT,KAB. BANDUNG BARAT,GUNUNGHALU,WARGASALUYU,32.0,3217.0,3217020.0,3217020007.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,GUNUNGHALU,WARGASALUYU,-7.01249,107.33382,40765.0,
5357,32,32.17,32.17.16,32.17.16.2001,JAWA BARAT,KAB. BANDUNG BARAT,SAGULING,CIKANDE,32.0,3217.0,3217071.0,3217071002.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,SAGULING,CIKANDE,-6.8952,107.37254,40561.0,
5358,32,32.17,32.17.16,32.17.16.2002,JAWA BARAT,KAB. BANDUNG BARAT,SAGULING,JATI,32.0,3217.0,3217071.0,3217071005.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,SAGULING,JATI,-6.8952,107.37254,40561.0,
5359,32,32.17,32.17.16,32.17.16.2003,JAWA BARAT,KAB. BANDUNG BARAT,SAGULING,GIRIMUKTI,32.0,3217.0,3217071.0,3217071003.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,SAGULING,GIRIMUKTI,-6.89284,107.42898,40561.0,
5360,32,32.17,32.17.16,32.17.16.2004,JAWA BARAT,KAB. BANDUNG BARAT,SAGULING,BOJONGHALEUANG,32.0,3217.0,3217071.0,3217071001.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,SAGULING,BOJONGHALEUANG,-6.86891,107.45119,40561.0,
5361,32,32.17,32.17.16,32.17.16.2005,JAWA BARAT,KAB. BANDUNG BARAT,SAGULING,CIPANGERAN,32.0,3217.0,3217071.0,3217071004.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,SAGULING,CIPANGERAN,-6.90584,107.35376,40764.0,
5362,32,32.17,32.17.16,32.17.16.2006,JAWA BARAT,KAB. BANDUNG BARAT,SAGULING,SAGULING,32.0,3217.0,3217071.0,3217071006.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,SAGULING,SAGULING,-6.90016,107.36712,40561.0,
5363,32,32.18,32.18.01,32.18.01.2001,JAWA BARAT,KAB. PANGANDARAN,PARIGI,PARIGI,32.0,3218.0,3218050.0,3218050002.0,JAWA BARAT,KABUPATEN PANGANDARAN,PARIGI,PARIGI,-7.69608,108.49648,46511.0,
5364,32,32.18,32.18.01,32.18.01.2002,JAWA BARAT,KAB. PANGANDARAN,PARIGI,KARANGBENDA,32.0,3218.0,3218050.0,3218050003.0,JAWA BARAT,KABUPATEN PANGANDARAN,PARIGI,KARANGBENDA,-7.6841,108.49281,46512.0,
5365,32,32.18,32.18.01,32.18.01.2003,JAWA BARAT,KAB. PANGANDARAN,PARIGI,CILIANG,32.0,3218.0,3218050.0,3218050004.0,JAWA BARAT,KABUPATEN PANGANDARAN,PARIGI,CILIANG,-7.68657,108.5364,46519.0,
5366,32,32.18,32.18.01,32.18.01.2004,JAWA BARAT,KAB. PANGANDARAN,PARIGI,BOJONG,32.0,3218.0,3218050.0,3218050006.0,JAWA BARAT,KABUPATEN PANGANDARAN,PARIGI,BOJONG,-7.64709,108.54649,46519.0,
5367,32,32.18,32.18.01,32.18.01.2005,JAWA BARAT,KAB. PANGANDARAN,PARIGI,CINTARATU,32.0,3218.0,3218050.0,3218050008.0,JAWA BARAT,KABUPATEN PANGANDARAN,PARIGI,CINTARATU,-7.64061,108.5111,46519.0,
5368,32,32.18,32.18.01,32.18.01.2006,JAWA BARAT,KAB. PANGANDARAN,PARIGI,SELASARI,32.0,3218.0,3218050.0,3218050007.0,JAWA BARAT,KABUPATEN PANGANDARAN,PARIGI,SELASARI,-7.60994,108.52077,46519.0,
5369,32,32.18,32.18.01,32.18.01.2007,JAWA BARAT,KAB. PANGANDARAN,PARIGI,KARANGJALADRI,32.0,3218.0,3218050.0,3218050001.0,JAWA BARAT,KABUPATEN PANGANDARAN,PARIGI,KARANGJALADRI,-7.70094,108.51263,46513.0,
5370,32,32.18,32.18.01,32.18.01.2008,JAWA BARAT,KAB. PANGANDARAN,PARIGI,CIBENDA,32.0,3218.0,3218050.0,3218050005.0,JAWA BARAT,KABUPATEN PANGANDARAN,PARIGI,CIBENDA,-7.67793,108.56323,46519.0,
5371,32,32.18,32.18.01,32.18.01.2009,JAWA BARAT,KAB. PANGANDARAN,PARIGI,CINTAKARYA,32.0,3218.0,3218050.0,3218050009.0,JAWA BARAT,KABUPATEN PANGANDARAN,PARIGI,CINTAKARYA,-7.64678,108.49409,46519.0,
5372,32,32.18,32.18.01,32.18.01.2010,JAWA BARAT,KAB. PANGANDARAN,PARIGI,PARAKANMANGGU,32.0,3218.0,3218050.0,3218050010.0,JAWA BARAT,KABUPATEN PANGANDARAN,PARIGI,PARAKANMANGGU,-7.70334,108.6584,46596.0,
5373,32,32.18,32.18.02,32.18.02.2001,JAWA BARAT,KAB. PANGANDARAN,CIJULANG,BATUKARAS,32.0,3218.0,3218020.0,3218020004.0,JAWA BARAT,KABUPATEN PANGANDARAN,CIJULANG,BATUKARAS,-7.73443,108.47369,46594.0,
5374,32,32.18,32.18.02,32.18.02.2002,JAWA BARAT,KAB. PANGANDARAN,CIJULANG,CIAKAR,32.0,3218.0,3218020.0,3218020001.0,JAWA BARAT,KABUPATEN PANGANDARAN,CIJULANG,CIAKAR,-7.68081,108.6461,46596.0,
5375,32,32.18,32.18.02,32.18.02.2003,JAWA BARAT,KAB. PANGANDARAN,CIJULANG,CIBANTEN,32.0,3218.0,3218020.0,3218020002.0,JAWA BARAT,KABUPATEN PANGANDARAN,CIJULANG,CIBANTEN,-7.70334,108.6584,46596.0,
5376,32,32.18,32.18.02,32.18.02.2004,JAWA BARAT,KAB. PANGANDARAN,CIJULANG,KERTAYASA,32.0,3218.0,3218020.0,3218020003.0,JAWA BARAT,KABUPATEN PANGANDARAN,CIJULANG,KERTAYASA,-7.73468,108.45621,46594.0,
5377,32,32.18,32.18.02,32.18.02.2005,JAWA BARAT,KAB. PANGANDARAN,CIJULANG,CIJULANG,32.0,3218.0,3218020.0,3218020005.0,JAWA BARAT,KABUPATEN PANGANDARAN,CIJULANG,CIJULANG,-7.73044,108.47327,46594.0,
5378,32,32.18,32.18.02,32.18.02.2006,JAWA BARAT,KAB. PANGANDARAN,CIJULANG,KONDANGJAJAR,32.0,3218.0,3218020.0,3218020006.0,JAWA BARAT,KABUPATEN PANGANDARAN,CIJULANG,KONDANGJAJAR,-7.71652,108.47655,46594.0,
5379,32,32.18,32.18.02,32.18.02.2007,JAWA BARAT,KAB. PANGANDARAN,CIJULANG,MARGACINTA,32.0,3218.0,3218020.0,3218020007.0,JAWA BARAT,KABUPATEN PANGANDARAN,CIJULANG,MARGACINTA,-7.71458,108.4828,46594.0,
5380,32,32.18,32.18.03,32.18.03.2001,JAWA BARAT,KAB. PANGANDARAN,CIMERAK,KERTAHARJA,32.0,3218.0,3218010.0,3218010008.0,JAWA BARAT,KABUPATEN PANGANDARAN,CIMERAK,KERTAHARJA,-7.70334,108.6584,46596.0,
5381,32,32.18,32.18.03,32.18.03.2002,JAWA BARAT,KAB. PANGANDARAN,CIMERAK,CIPARANTI,32.0,3218.0,3218010.0,3218010002.0,JAWA BARAT,KABUPATEN PANGANDARAN,CIMERAK,CIPARANTI,-7.81227,108.39774,46595.0,
5382,32,32.18,32.18.03,32.18.03.2003,JAWA BARAT,KAB. PANGANDARAN,CIMERAK,LEGOKJAWA,32.0,3218.0,3218010.0,3218010003.0,JAWA BARAT,KABUPATEN PANGANDARAN,CIMERAK,LEGOKJAWA,-7.81419,108.43275,46595.0,
5383,32,32.18,32.18.03,32.18.03.2004,JAWA BARAT,KAB. PANGANDARAN,CIMERAK,MASAWAH,32.0,3218.0,3218010.0,3218010004.0,JAWA BARAT,KABUPATEN PANGANDARAN,CIMERAK,MASAWAH,-7.77924,108.4428,46595.0,
5384,32,32.18,32.18.03,32.18.03.2005,JAWA BARAT,KAB. PANGANDARAN,CIMERAK,CIMERAK,32.0,3218.0,3218010.0,3218010006.0,JAWA BARAT,KABUPATEN PANGANDARAN,CIMERAK,CIMERAK,-7.76327,108.43511,46595.0,
5385,32,32.18,32.18.03,32.18.03.2006,JAWA BARAT,KAB. PANGANDARAN,CIMERAK,SUKAJAYA,32.0,3218.0,3218010.0,3218010011.0,JAWA BARAT,KABUPATEN PANGANDARAN,CIMERAK,SUKAJAYA,-7.73501,108.38522,46595.0,
5386,32,32.18,32.18.03,32.18.03.2007,JAWA BARAT,KAB. PANGANDARAN,CIMERAK,KERTAMUKTI,32.0,3218.0,3218010.0,3218010001.0,JAWA BARAT,KABUPATEN PANGANDARAN,CIMERAK,KERTAMUKTI,-7.8157,108.36043,46595.0,
5387,32,32.18,32.18.03,32.18.03.2008,JAWA BARAT,KAB. PANGANDARAN,CIMERAK,SINDANGSARI,32.0,3218.0,3218010.0,3218010010.0,JAWA BARAT,KABUPATEN PANGANDARAN,CIMERAK,SINDANGSARI,-7.69965,108.3545,46595.0,
5388,32,32.18,32.18.03,32.18.03.2009,JAWA BARAT,KAB. PANGANDARAN,CIMERAK,BATUMALANG,32.0,3218.0,3218010.0,3218010005.0,JAWA BARAT,KABUPATEN PANGANDARAN,CIMERAK,BATUMALANG,-7.79425,108.43915,46595.0,
5389,32,32.18,32.18.03,32.18.03.2010,JAWA BARAT,KAB. PANGANDARAN,CIMERAK,MEKARSARI,32.0,3218.0,3218010.0,3218010009.0,JAWA BARAT,KABUPATEN PANGANDARAN,CIMERAK,MEKARSARI,-7.70334,108.6584,46596.0,
5390,32,32.18,32.18.03,32.18.03.2011,JAWA BARAT,KAB. PANGANDARAN,CIMERAK,LIMUSGEDE,32.0,3218.0,3218010.0,3218010007.0,JAWA BARAT,KABUPATEN PANGANDARAN,CIMERAK,LIMUSGEDE,-7.70334,108.6584,46596.0,
5391,32,32.18,32.18.04,32.18.04.2001,JAWA BARAT,KAB. PANGANDARAN,CIGUGUR,CIGUGUR,32.0,3218.0,3218030.0,3218030004.0,JAWA BARAT,KABUPATEN PANGANDARAN,CIGUGUR,CIGUGUR,-6.96735,108.45793,45552.0,
5392,32,32.18,32.18.04,32.18.04.2002,JAWA BARAT,KAB. PANGANDARAN,CIGUGUR,CIMINDI,32.0,3218.0,3218030.0,3218030003.0,JAWA BARAT,KABUPATEN PANGANDARAN,CIGUGUR,CIMINDI,-6.33015,107.89343,41266.0,
5393,32,32.18,32.18.04,32.18.04.2003,JAWA BARAT,KAB. PANGANDARAN,CIGUGUR,PAGERBUMI,32.0,3218.0,3218030.0,3218030006.0,JAWA BARAT,KABUPATEN PANGANDARAN,CIGUGUR,PAGERBUMI,-7.70334,108.6584,46596.0,
5394,32,32.18,32.18.04,32.18.04.2004,JAWA BARAT,KAB. PANGANDARAN,CIGUGUR,KERTAJAYA,32.0,3218.0,3218030.0,3218030001.0,JAWA BARAT,KABUPATEN PANGANDARAN,CIGUGUR,KERTAJAYA,-7.70334,108.6584,46596.0,
5395,32,32.18,32.18.04,32.18.04.2005,JAWA BARAT,KAB. PANGANDARAN,CIGUGUR,BUNISARI,32.0,3218.0,3218030.0,3218030002.0,JAWA BARAT,KABUPATEN PANGANDARAN,CIGUGUR,BUNISARI,-7.70334,108.6584,46596.0,
5396,32,32.18,32.18.04,32.18.04.2006,JAWA BARAT,KAB. PANGANDARAN,CIGUGUR,CAMPAKA,32.0,3218.0,3218030.0,3218030005.0,JAWA BARAT,KABUPATEN PANGANDARAN,CIGUGUR,CAMPAKA,-7.70334,108.6584,46596.0,
5397,32,32.18,32.18.04,32.18.04.2007,JAWA BARAT,KAB. PANGANDARAN,CIGUGUR,HARUMANDALA,32.0,3218.0,3218030.0,3218030007.0,JAWA BARAT,KABUPATEN PANGANDARAN,CIGUGUR,HARUM MANDALA,-7.70334,108.6584,46596.0,
5398,32,32.18,32.18.05,32.18.05.2001,JAWA BARAT,KAB. PANGANDARAN,LANGKAPLANCAR,KARANGKAMIRI,32.0,3218.0,3218040.0,3218040007.0,JAWA BARAT,KABUPATEN PANGANDARAN,LANGKAPLANCAR,KARANGKAMIRI,-7.56945,108.50156,46591.0,
5399,32,32.18,32.18.05,32.18.05.2002,JAWA BARAT,KAB. PANGANDARAN,LANGKAPLANCAR,CIMANGGU,32.0,3218.0,3218040.0,3218040009.0,JAWA BARAT,KABUPATEN PANGANDARAN,LANGKAPLANCAR,CIMANGGU,-7.56945,108.50156,46591.0,
5400,32,32.18,32.18.05,32.18.05.2003,JAWA BARAT,KAB. PANGANDARAN,LANGKAPLANCAR,LANGKAPLANCAR,32.0,3218.0,3218040.0,3218040011.0,JAWA BARAT,KABUPATEN PANGANDARAN,LANGKAPLANCAR,LANGKAPLANCAR,-7.56945,108.50156,46591.0,
5401,32,32.18,32.18.05,32.18.05.2004,JAWA BARAT,KAB. PANGANDARAN,LANGKAPLANCAR,PANGKALAN,32.0,3218.0,3218040.0,3218040013.0,JAWA BARAT,KABUPATEN PANGANDARAN,LANGKAPLANCAR,PANGKALAN,-7.56945,108.50156,46591.0,
5402,32,32.18,32.18.05,32.18.05.2005,JAWA BARAT,KAB. PANGANDARAN,LANGKAPLANCAR,BOJONGKONDANG,32.0,3218.0,3218040.0,3218040014.0,JAWA BARAT,KABUPATEN PANGANDARAN,LANGKAPLANCAR,BOJONGKONDANG,-7.56945,108.50156,46591.0,
5403,32,32.18,32.18.05,32.18.05.2006,JAWA BARAT,KAB. PANGANDARAN,LANGKAPLANCAR,BANGUNJAYA,32.0,3218.0,3218040.0,3218040010.0,JAWA BARAT,KABUPATEN PANGANDARAN,LANGKAPLANCAR,BANGUNJAYA,-7.56945,108.50156,46591.0,
5404,32,32.18,32.18.05,32.18.05.2007,JAWA BARAT,KAB. PANGANDARAN,LANGKAPLANCAR,JAYASARI,32.0,3218.0,3218040.0,3218040012.0,JAWA BARAT,KABUPATEN PANGANDARAN,LANGKAPLANCAR,JAYASARI,-7.56945,108.50156,46591.0,
5405,32,32.18,32.18.05,32.18.05.2008,JAWA BARAT,KAB. PANGANDARAN,LANGKAPLANCAR,JADIMULYA,32.0,3218.0,3218040.0,3218040001.0,JAWA BARAT,KABUPATEN PANGANDARAN,LANGKAPLANCAR,JADIMULYA,-7.56945,108.50156,46591.0,
5406,32,32.18,32.18.05,32.18.05.2009,JAWA BARAT,KAB. PANGANDARAN,LANGKAPLANCAR,JADIKARYA,32.0,3218.0,3218040.0,3218040004.0,JAWA BARAT,KABUPATEN PANGANDARAN,LANGKAPLANCAR,JADIKARYA,-7.56486,108.5015,46591.0,
5407,32,32.18,32.18.05,32.18.05.2010,JAWA BARAT,KAB. PANGANDARAN,LANGKAPLANCAR,BOJONG,32.0,3218.0,3218040.0,3218040006.0,JAWA BARAT,KABUPATEN PANGANDARAN,LANGKAPLANCAR,BOJONG,-7.54831,108.51584,46591.0,
5408,32,32.18,32.18.05,32.18.05.2011,JAWA BARAT,KAB. PANGANDARAN,LANGKAPLANCAR,BANGUNKARYA,32.0,3218.0,3218040.0,3218040002.0,JAWA BARAT,KABUPATEN PANGANDARAN,LANGKAPLANCAR,BANGUNKARYA,-7.58938,108.50321,46591.0,
5409,32,32.18,32.18.05,32.18.05.2012,JAWA BARAT,KAB. PANGANDARAN,LANGKAPLANCAR,SUKAMULYA,32.0,3218.0,3218040.0,3218040003.0,JAWA BARAT,KABUPATEN PANGANDARAN,LANGKAPLANCAR,SUKAMULYA,-7.56945,108.50156,46591.0,
5410,32,32.18,32.18.05,32.18.05.2013,JAWA BARAT,KAB. PANGANDARAN,LANGKAPLANCAR,MEKARWANGI,32.0,3218.0,3218040.0,3218040015.0,JAWA BARAT,KABUPATEN PANGANDARAN,LANGKAPLANCAR,MEKARWANGI,-7.56945,108.50156,46591.0,
5411,32,32.18,32.18.05,32.18.05.2014,JAWA BARAT,KAB. PANGANDARAN,LANGKAPLANCAR,CISARUA,32.0,3218.0,3218040.0,3218040008.0,JAWA BARAT,KABUPATEN PANGANDARAN,LANGKAPLANCAR,CISARUA,-7.56945,108.50156,46591.0,
5412,32,32.18,32.18.05,32.18.05.2015,JAWA BARAT,KAB. PANGANDARAN,LANGKAPLANCAR,BUNGUR RAYA,32.0,3218.0,3218040.0,3218040005.0,JAWA BARAT,KABUPATEN PANGANDARAN,LANGKAPLANCAR,BUNGURAYA,-7.56945,108.50156,46591.0,
5413,32,32.18,32.18.06,32.18.06.2001,JAWA BARAT,KAB. PANGANDARAN,MANGUNJAYA,SUKAMAJU,32.0,3218.0,3218100.0,3218100001.0,JAWA BARAT,KABUPATEN PANGANDARAN,MANGUNJAYA,SUKAMAJU,-7.49689,108.70347,46571.0,
5414,32,32.18,32.18.06,32.18.06.2002,JAWA BARAT,KAB. PANGANDARAN,MANGUNJAYA,KERTAJAYA,32.0,3218.0,3218100.0,3218100002.0,JAWA BARAT,KABUPATEN PANGANDARAN,MANGUNJAYA,KERTAJAYA,-7.48456,108.72048,46571.0,
5415,32,32.18,32.18.06,32.18.06.2003,JAWA BARAT,KAB. PANGANDARAN,MANGUNJAYA,MANGUNJAYA,32.0,3218.0,3218100.0,3218100003.0,JAWA BARAT,KABUPATEN PANGANDARAN,MANGUNJAYA,MANGUNJAYA,-7.48698,108.69702,46571.0,
5416,32,32.18,32.18.06,32.18.06.2004,JAWA BARAT,KAB. PANGANDARAN,MANGUNJAYA,SINDANGJAYA,32.0,3218.0,3218100.0,3218100005.0,JAWA BARAT,KABUPATEN PANGANDARAN,MANGUNJAYA,SINDANG JAYA,-7.48205,108.65647,46571.0,
5417,32,32.18,32.18.06,32.18.06.2005,JAWA BARAT,KAB. PANGANDARAN,MANGUNJAYA,JANGRAGA,32.0,3218.0,3218100.0,3218100004.0,JAWA BARAT,KABUPATEN PANGANDARAN,MANGUNJAYA,JANGRAGA,-7.48635,108.677,46571.0,
5418,32,32.18,32.18.07,32.18.07.2001,JAWA BARAT,KAB. PANGANDARAN,PADAHERANG,PANYUTRAN,32.0,3218.0,3218090.0,3218090001.0,JAWA BARAT,KABUPATEN PANGANDARAN,PADAHERANG,PANYUTRAN,-7.64893,108.64991,46596.0,
5419,32,32.18,32.18.07,32.18.07.2002,JAWA BARAT,KAB. PANGANDARAN,PADAHERANG,CIGANJENG,32.0,3218.0,3218090.0,3218090003.0,JAWA BARAT,KABUPATEN PANGANDARAN,PADAHERANG,CIGANJENG,-7.59081,108.71714,46584.0,
5420,32,32.18,32.18.07,32.18.07.2003,JAWA BARAT,KAB. PANGANDARAN,PADAHERANG,KARANGSARI,32.0,3218.0,3218090.0,3218090006.0,JAWA BARAT,KABUPATEN PANGANDARAN,PADAHERANG,KARANGSARI,-7.56365,108.69508,46584.0,
5421,32,32.18,32.18.07,32.18.07.2004,JAWA BARAT,KAB. PANGANDARAN,PADAHERANG,SUKANAGARA,32.0,3218.0,3218090.0,3218090004.0,JAWA BARAT,KABUPATEN PANGANDARAN,PADAHERANG,SUKANAGARA,-7.56717,108.72965,46584.0,
5422,32,32.18,32.18.07,32.18.07.2005,JAWA BARAT,KAB. PANGANDARAN,PADAHERANG,PALEDAH,32.0,3218.0,3218090.0,3218090007.0,JAWA BARAT,KABUPATEN PANGANDARAN,PADAHERANG,PALEDAH,-7.54689,108.72441,46584.0,
5423,32,32.18,32.18.07,32.18.07.2006,JAWA BARAT,KAB. PANGANDARAN,PADAHERANG,KARANGPAWITAN,32.0,3218.0,3218090.0,3218090009.0,JAWA BARAT,KABUPATEN PANGANDARAN,PADAHERANG,KARANGPAWITAN,-7.56365,108.69508,46584.0,
5424,32,32.18,32.18.07,32.18.07.2007,JAWA BARAT,KAB. PANGANDARAN,PADAHERANG,PADAHERANG,32.0,3218.0,3218090.0,3218090010.0,JAWA BARAT,KABUPATEN PANGANDARAN,PADAHERANG,PADAHERANG,-7.5476,108.69452,46584.0,
5425,32,32.18,32.18.07,32.18.07.2008,JAWA BARAT,KAB. PANGANDARAN,PADAHERANG,KEDUNGWULUH,,,,,,,,,-7.53156,108.68429,46584.0,
5426,32,32.18,32.18.07,32.18.07.2009,JAWA BARAT,KAB. PANGANDARAN,PADAHERANG,CIBOGO,32.0,3218.0,3218090.0,3218090013.0,JAWA BARAT,KABUPATEN PANGANDARAN,PADAHERANG,CIBOGO,-7.5476,108.69452,46584.0,
5427,32,32.18,32.18.07,32.18.07.2010,JAWA BARAT,KAB. PANGANDARAN,PADAHERANG,PASIRGEULIS,32.0,3218.0,3218090.0,3218090014.0,JAWA BARAT,KABUPATEN PANGANDARAN,PADAHERANG,PASIRGEULIS,-7.51325,108.66181,46584.0,
5428,32,32.18,32.18.07,32.18.07.2011,JAWA BARAT,KAB. PANGANDARAN,PADAHERANG,BOJONGSARI,32.0,3218.0,3218090.0,3218090002.0,JAWA BARAT,KABUPATEN PANGANDARAN,PADAHERANG,BOJONGSARI,-7.5906,108.70136,46584.0,
5429,32,32.18,32.18.07,32.18.07.2012,JAWA BARAT,KAB. PANGANDARAN,PADAHERANG,SINDANGWANGI,32.0,3218.0,3218090.0,3218090005.0,JAWA BARAT,KABUPATEN PANGANDARAN,PADAHERANG,SINDANGWANGI,-7.57472,108.70555,46584.0,
5430,32,32.18,32.18.07,32.18.07.2013,JAWA BARAT,KAB. PANGANDARAN,PADAHERANG,MARUYUNGSARI,32.0,3218.0,3218090.0,3218090008.0,JAWA BARAT,KABUPATEN PANGANDARAN,PADAHERANG,MARUYUNG SARI,-7.51965,108.72758,46584.0,
5431,32,32.18,32.18.07,32.18.07.2014,JAWA BARAT,KAB. PANGANDARAN,PADAHERANG,KARANGMULYA,32.0,3218.0,3218090.0,3218090012.0,JAWA BARAT,KABUPATEN PANGANDARAN,PADAHERANG,KARANGMULYA,-7.51896,108.67299,46584.0,
5432,32,32.18,32.18.08,32.18.08.2001,JAWA BARAT,KAB. PANGANDARAN,KALIPUCANG,PUTRAPINGGAN,32.0,3218.0,3218080.0,3218080001.0,JAWA BARAT,KABUPATEN PANGANDARAN,KALIPUCANG,PUTRAPINGGAN,-7.67195,108.71444,46597.0,
5433,32,32.18,32.18.08,32.18.08.2002,JAWA BARAT,KAB. PANGANDARAN,KALIPUCANG,EMPLAK,32.0,3218.0,3218080.0,3218080002.0,JAWA BARAT,KABUPATEN PANGANDARAN,KALIPUCANG,EMPLAK,-7.66454,108.72395,46597.0,
5434,32,32.18,32.18.08,32.18.08.2003,JAWA BARAT,KAB. PANGANDARAN,KALIPUCANG,BAGOLO,32.0,3218.0,3218080.0,3218080003.0,JAWA BARAT,KABUPATEN PANGANDARAN,KALIPUCANG,BAGOLO,-7.66454,108.72395,46597.0,
5435,32,32.18,32.18.08,32.18.08.2004,JAWA BARAT,KAB. PANGANDARAN,KALIPUCANG,PAMOTAN,32.0,3218.0,3218080.0,3218080004.0,JAWA BARAT,KABUPATEN PANGANDARAN,KALIPUCANG,PAMOTAN,-7.6563,108.7732,46597.0,
5436,32,32.18,32.18.08,32.18.08.2005,JAWA BARAT,KAB. PANGANDARAN,KALIPUCANG,KALIPUCANG,32.0,3218.0,3218080.0,3218080005.0,JAWA BARAT,KABUPATEN PANGANDARAN,KALIPUCANG,KALIPUCANG,-7.65014,108.75149,46597.0,
5437,32,32.18,32.18.08,32.18.08.2006,JAWA BARAT,KAB. PANGANDARAN,KALIPUCANG,CIBULUH,32.0,3218.0,3218080.0,3218080006.0,JAWA BARAT,KABUPATEN PANGANDARAN,KALIPUCANG,CIBULUH,-7.63335,108.74286,46597.0,
